tipo_pasajero,origen,destino,tipo_pasajero_visual,tipo_tarifa_venta,factor_venta,paga_tarifa,aplica_subsidio_normal,aplica_subsidio_estudiante,tarifa_venta_base,tarifa_estudiante_sin_subsidio,falta_tarifa_venta,falta_tarifa_estudiante_sin_subsidio
adulto_mayor,Cajon,PUA,Adulto Mayor,adulto_mayor,1.0,1,0,0,400.0,900.0,False,False
adulto_mayor,PUA,Cajon,Adulto Mayor,adulto_mayor,1.0,1,0,0,400.0,900.0,False,False
adulto_mayor,Pillanlelbun,Quillem,Adulto Mayor,adulto_mayor,1.0,1,0,0,650.0,1400.0,False,False
claret,Coleg. Claret,Temuco,Claret,estudiante,1.0,1,0,1,350.0,1100.0,False,False
claret,Temuco,Coleg. Claret,Claret,estudiante,1.0,1,0,1,350.0,1100.0,False,False
delegacion,Temuco,Lautaro,Delegación,normal,0.7,1,0,0,1300.0,1350.0,False,False
discapacitado,L. Centro,Quillem,Discapacitado,sin_pago,0.0,0,0,0,,1200.0,False,False
discapacitado,Lautaro,PUA,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
discapacitado,Perquenco,Quillem,Discapacitado,sin_pago,0.0,0,0,0,,1200.0,False,False
discapacitado,Quillem,Pillanlelbun,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante,Coleg. Claret,Temuco,Estudiante,estudiante,1.0,1,0,1,350.0,1100.0,False,False
estudiante,Lautaro,L. Centro,Estudiante,estudiante,1.0,1,0,1,350.0,500.0,False,False
estudiante,PLC,Pillanlelbun,Estudiante,estudiante,1.0,1,0,1,500.0,1550.0,False,False
estudiante,Perquenco,PLC,Estudiante,estudiante,1.0,1,0,1,550.0,1800.0,False,False
estudiante,Quepe,PLC,Estudiante,estudiante,1.0,1,0,1,200.0,650.0,False,False
estudiante,Quillem,Pillanlelbun,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante,Temuco,Coleg. Claret,Estudiante,estudiante,1.0,1,0,1,350.0,1100.0,False,False
estudiante_basica,Cajon,PUA,Estudiante Básica,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante_basica,Coleg. Claret,Temuco,Estudiante Básica,sin_pago,0.0,0,0,0,,1100.0,False,False
estudiante_basica,Temuco,Coleg. Claret,Estudiante Básica,sin_pago,0.0,0,0,0,,1100.0,False,False
funcionario,Cajon,Victoria,Funcionario,sin_pago,0.0,0,0,0,,950.0,False,False
funcionario,PLC,Temuco,Funcionario,sin_pago,0.0,0,0,0,,750.0,False,False
funcionario,PUA,Lautaro,Funcionario,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,Perquenco,PUA,Funcionario,sin_pago,0.0,0,0,0,,1300.0,False,False
funcionario,Pitrufquén,PLC,Funcionario,sin_pago,0.0,0,0,0,,1550.0,False,False
normal,L. Centro,Lautaro,Normal,normal,1.0,1,1,0,1100.0,500.0,False,False
normal,Lautaro,Pitrufquén,Normal,normal,1.0,1,1,0,2300.0,2500.0,False,False
normal,PLC,Pillanlelbun,Normal,normal,1.0,1,1,0,1450.0,1550.0,False,False
sindicato,L. Centro,Victoria,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
sindicato,Temuco,Perquenco,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
adulto_mayor,Pillanlelbun,Cajon,Adulto Mayor,adulto_mayor,1.0,1,0,0,300.0,650.0,False,False
delegacion,Lautaro,Temuco,Delegación,normal,0.7,1,0,0,1300.0,1350.0,False,False
discapacitado,Cajon,Pillanlelbun,Discapacitado,sin_pago,0.0,0,0,0,,650.0,False,False
discapacitado,PUA,L. Centro,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante,Cajon,Pitrufquén,Estudiante,estudiante,1.0,1,0,1,700.0,2250.0,False,False
estudiante,Freire,Pillanlelbun,Estudiante,estudiante,1.0,1,0,1,700.0,2250.0,False,False
estudiante,PLC,Lautaro,Estudiante,estudiante,1.0,1,0,1,500.0,1700.0,False,False
estudiante,Pillanlelbun,Quillem,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante,Quillem,PUA,Estudiante,estudiante,1.0,1,0,1,400.0,1300.0,False,False
estudiante_basica,Freire,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,2250.0,False,False
estudiante_basica,PLC,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1550.0,False,False
estudiante_basica,Quepe,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1800.0,False,False
estudiante_basica,Quepe,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1700.0,False,False
funcionario,Freire,Pitrufquén,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
normal,L. Centro,Pitrufquén,Normal,normal,1.0,1,1,0,2300.0,2500.0,False,False
normal,Quillem,Pillanlelbun,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
sindicato,Perquenco,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1500.0,False,False
sindicato,Pitrufquén,Temuco,Sindicato,sin_pago,0.0,0,0,0,,1550.0,False,False
adulto_mayor,Quillem,Cajon,Adulto Mayor,adulto_mayor,1.0,1,0,0,350.0,750.0,False,False
delegacion,L. Centro,Victoria,Delegación,normal,0.7,1,0,0,1400.0,1500.0,False,False
delegacion,Lautaro,Victoria,Delegación,normal,0.7,1,0,0,1400.0,1500.0,False,False
delegacion,Quepe,Temuco,Delegación,normal,0.7,1,0,0,800.0,900.0,False,False
delegacion,Quillem,Victoria,Delegación,normal,0.7,1,0,0,1300.0,1400.0,False,False
delegacion,Temuco,Perquenco,Delegación,normal,0.7,1,0,0,1400.0,1500.0,False,False
delegacion,Victoria,Quillem,Delegación,normal,0.7,1,0,0,1300.0,1400.0,False,False
estudiante,Lautaro,Quepe,Estudiante,estudiante,1.0,1,0,1,550.0,1800.0,False,False
estudiante,PUA,Quepe,Estudiante,estudiante,1.0,1,0,1,600.0,1900.0,False,False
adulto_mayor,PLC,Victoria,Adulto Mayor,adulto_mayor,1.0,1,0,0,950.0,2050.0,False,False
adulto_mayor,Quillem,Pillanlelbun,Adulto Mayor,adulto_mayor,1.0,1,0,0,650.0,1400.0,False,False
discapacitado,Cajon,Pitrufquén,Discapacitado,sin_pago,0.0,0,0,0,,2250.0,False,False
discapacitado,L. Centro,Pitrufquén,Discapacitado,sin_pago,0.0,0,0,0,,2500.0,False,False
discapacitado,PLC,Cajon,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante,Freire,Lautaro,Estudiante,estudiante,1.0,1,0,1,750.0,2400.0,False,False
estudiante,PLC,Cajon,Estudiante,estudiante,1.0,1,0,1,450.0,1400.0,False,False
estudiante,Pillanlelbun,Pitrufquén,Estudiante,estudiante,1.0,1,0,1,750.0,2400.0,False,False
estudiante,Quepe,Lautaro,Estudiante,estudiante,1.0,1,0,1,550.0,1800.0,False,False
estudiante_basica,Cajon,PLC,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Cajon,Pitrufquén,Estudiante Básica,sin_pago,0.0,0,0,0,,2250.0,False,False
estudiante_basica,PLC,Cajon,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Quillem,Pillanlelbun,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,PLC,Quepe,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Pillanlelbun,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,1200.0,False,False
normal,Cajon,Freire,Normal,normal,1.0,1,1,0,1950.0,2100.0,False,False
normal,Cajon,PLC,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
normal,Cajon,Pitrufquén,Normal,normal,1.0,1,1,0,2050.0,2250.0,False,False
normal,Lautaro,L. Centro,Normal,normal,1.0,1,1,0,1100.0,500.0,False,False
normal,PLC,Cajon,Normal,normal,1.0,1,1,0,1300.0,1400.0,False,False
adulto_mayor,Quepe,Lautaro,Adulto Mayor,adulto_mayor,1.0,1,0,0,850.0,1800.0,False,False
discapacitado,Cajon,PUA,Discapacitado,sin_pago,0.0,0,0,0,,900.0,False,False
discapacitado,Pillanlelbun,PUA,Discapacitado,sin_pago,0.0,0,0,0,,1500.0,False,False
estudiante_basica,L. Centro,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,500.0,False,False
estudiante_basica,Pillanlelbun,Quillem,Estudiante Básica,sin_pago,0.0,0,0,0,,1400.0,False,False
funcionario,PUA,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,1300.0,False,False
sindicato,Cajon,Temuco,Sindicato,sin_pago,0.0,0,0,0,,650.0,False,False
adulto_mayor,Perquenco,Pitrufquén,Adulto Mayor,adulto_mayor,1.0,1,0,0,1200.0,2600.0,False,False
discapacitado,Pitrufquén,Perquenco,Discapacitado,sin_pago,0.0,0,0,0,,2600.0,False,False
estudiante,PUA,Quillem,Estudiante,estudiante,1.0,1,0,1,400.0,1300.0,False,False
estudiante,Quepe,Pillanlelbun,Estudiante,estudiante,1.0,1,0,1,500.0,1700.0,False,False
funcionario,Cajon,PUA,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,Pillanlelbun,Cajon,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
normal,Lautaro,Freire,Normal,normal,1.0,1,1,0,2200.0,2400.0,False,False
sindicato,Cajon,Lautaro,Sindicato,sin_pago,0.0,0,0,0,,650.0,False,False
sindicato,PUA,Cajon,Sindicato,sin_pago,0.0,0,0,0,,900.0,False,False
sindicato,PUA,Victoria,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
sindicato,Quepe,Temuco,Sindicato,sin_pago,0.0,0,0,0,,900.0,False,False
sindicato,Temuco,PLC,Sindicato,sin_pago,0.0,0,0,0,,750.0,False,False
sindicato,Temuco,Quepe,Sindicato,sin_pago,0.0,0,0,0,,900.0,False,False
discapacitado,Lautaro,Freire,Discapacitado,sin_pago,0.0,0,0,0,,2400.0,False,False
discapacitado,PUA,Lautaro,Discapacitado,sin_pago,0.0,0,0,0,,1400.0,False,False
estudiante_basica,Lautaro,L. Centro,Estudiante Básica,sin_pago,0.0,0,0,0,,500.0,False,False
estudiante_basica,Quillem,Freire,Estudiante Básica,sin_pago,0.0,0,0,0,,2500.0,False,False
normal,PUA,Quepe,Normal,normal,1.0,1,1,0,1750.0,1900.0,False,False
sindicato,Lautaro,Perquenco,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
sindicato,PLC,Pitrufquén,Sindicato,sin_pago,0.0,0,0,0,,1550.0,False,False
sindicato,Temuco,Cajon,Sindicato,sin_pago,0.0,0,0,0,,650.0,False,False
sindicato,Victoria,PUA,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
adulto_mayor,Cajon,Quepe,Adulto Mayor,adulto_mayor,1.0,1,0,0,700.0,1550.0,False,False
adulto_mayor,Cajon,Quillem,Adulto Mayor,adulto_mayor,1.0,1,0,0,350.0,750.0,False,False
discapacitado,PUA,Cajon,Discapacitado,sin_pago,0.0,0,0,0,,900.0,False,False
estudiante,L. Centro,Freire,Estudiante,estudiante,1.0,1,0,1,750.0,2400.0,False,False
estudiante_basica,Freire,Victoria,Estudiante Básica,sin_pago,0.0,0,0,0,,2750.0,False,False
estudiante_basica,PLC,Lautaro,Estudiante Básica,sin_pago,0.0,0,0,0,,1700.0,False,False
funcionario,Cajon,L. Centro,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Cajon,Perquenco,Funcionario,sin_pago,0.0,0,0,0,,900.0,False,False
funcionario,Cajon,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Pillanlelbun,PUA,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Quepe,PLC,Funcionario,sin_pago,0.0,0,0,0,,650.0,False,False
funcionario,Quepe,Pitrufquén,Funcionario,sin_pago,0.0,0,0,0,,700.0,False,False
normal,Perquenco,Pitrufquén,Normal,normal,1.0,1,1,0,2400.0,2600.0,False,False
normal,Pitrufquén,Perquenco,Normal,normal,1.0,1,1,0,2400.0,2600.0,False,False
sindicato,Cajon,PUA,Sindicato,sin_pago,0.0,0,0,0,,900.0,False,False
sindicato,L. Centro,Pillanlelbun,Sindicato,sin_pago,0.0,0,0,0,,1200.0,False,False
adulto_mayor,Lautaro,L. Centro,Adulto Mayor,adulto_mayor,1.0,1,0,0,550.0,500.0,False,False
adulto_mayor,PLC,Pillanlelbun,Adulto Mayor,adulto_mayor,1.0,1,0,0,750.0,1550.0,False,False
discapacitado,Pillanlelbun,Pitrufquén,Discapacitado,sin_pago,0.0,0,0,0,,2400.0,False,False
estudiante,Lautaro,Freire,Estudiante,estudiante,1.0,1,0,1,750.0,2400.0,False,False
estudiante,Pitrufquén,Cajon,Estudiante,estudiante,1.0,1,0,1,700.0,2250.0,False,False
funcionario,PUA,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1500.0,False,False
funcionario,Victoria,Pillanlelbun,Funcionario,sin_pago,0.0,0,0,0,,1600.0,False,False
sindicato,Victoria,Cajon,Sindicato,sin_pago,0.0,0,0,0,,950.0,False,False
normal,Pillanlelbun,Pitrufquén,Normal,normal,1.0,1,1,0,2200.0,2400.0,False,False
