mes,anio_base,archivo,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Quillem,L. Centro,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Quillem,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Lautaro,Victoria,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Lautaro,Perquenco,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Lautaro,Pillanlelbun,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Lautaro,Cajon,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Lautaro,Temuco,83.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,L. Centro,Victoria,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,L. Centro,Perquenco,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,L. Centro,Pillanlelbun,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,L. Centro,Temuco,53.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Perquenco,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Lautaro,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,L. Centro,15.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pillanlelbun,Temuco,17.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Cajon,Victoria,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Cajon,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Cajon,Perquenco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Cajon,Temuco,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Victoria,45.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,PUA,18.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Perquenco,53.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Lautaro,42.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,L. Centro,63.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Pillanlelbun,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Cajon,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,PLC,22.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Freire,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Temuco,Pitrufquén,56.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,PLC,Temuco,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,PLC,Freire,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,PLC,Pitrufquén,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Quepe,Pitrufquén,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Freire,Temuco,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Freire,Pitrufquén,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pitrufquén,Temuco,37.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pitrufquén,PLC,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pitrufquén,Quepe,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,discapacitado,Discapacitado,Pitrufquén,Freire,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,PUA,15.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,Perquenco,30.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,Lautaro,18.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,L. Centro,67.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,Cajon,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,Temuco,607.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Victoria,Freire,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Victoria,48.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Perquenco,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Lautaro,11.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,L. Centro,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Pillanlelbun,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Cajon,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PUA,Temuco,163.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Victoria,35.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,PUA,20.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Quillem,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Lautaro,44.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,L. Centro,152.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Pillanlelbun,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Cajon,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Perquenco,Temuco,745.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,Victoria,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,Perquenco,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,Lautaro,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,L. Centro,30.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,Cajon,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quillem,Temuco,55.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Victoria,36.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,PUA,22.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Perquenco,70.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Quillem,21.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,L. Centro,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Pillanlelbun,331.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Cajon,22.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Lautaro,Temuco,734.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Victoria,53.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,PUA,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Perquenco,71.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Quillem,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Pillanlelbun,180.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Cajon,24.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,L. Centro,Temuco,617.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,Victoria,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,PUA,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,Perquenco,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,Lautaro,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,L. Centro,49.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,Cajon,76.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pillanlelbun,Temuco,249.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Coleg. Claret,Temuco,224.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Victoria,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Perquenco,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Lautaro,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,L. Centro,34.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Pillanlelbun,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Temuco,72.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Cajon,Pitrufquén,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Victoria,344.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,PUA,101.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Perquenco,457.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Quillem,32.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Lautaro,391.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,L. Centro,381.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Pillanlelbun,226.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Coleg. Claret,50.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Cajon,21.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,PLC,59.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Quepe,83.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Freire,84.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Temuco,Pitrufquén,405.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PLC,Cajon,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PLC,Temuco,265.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PLC,Quepe,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PLC,Freire,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,PLC,Pitrufquén,27.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quepe,Temuco,135.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quepe,PLC,44.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quepe,Freire,21.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Quepe,Pitrufquén,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Freire,Temuco,122.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Freire,PLC,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Freire,Quepe,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Freire,Pitrufquén,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pitrufquén,Temuco,296.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pitrufquén,PLC,34.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pitrufquén,Quepe,20.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante,Estudiante,Pitrufquén,Freire,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,PUA,12.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Perquenco,17.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Lautaro,15.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,L. Centro,31.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Cajon,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Temuco,486.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Victoria,Pitrufquén,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,Victoria,45.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,Perquenco,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,Lautaro,11.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,L. Centro,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,Pillanlelbun,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PUA,Temuco,87.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Victoria,18.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,PUA,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Quillem,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Lautaro,26.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,L. Centro,61.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Pillanlelbun,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Cajon,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Perquenco,Temuco,209.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quillem,Victoria,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quillem,Perquenco,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quillem,Lautaro,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quillem,L. Centro,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quillem,Temuco,25.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Victoria,19.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,PUA,20.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Perquenco,25.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Quillem,9.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Pillanlelbun,149.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Cajon,15.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Lautaro,Temuco,322.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Victoria,12.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,PUA,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Perquenco,21.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Quillem,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Lautaro,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Pillanlelbun,80.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Cajon,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,L. Centro,Temuco,237.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Victoria,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,PUA,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Perquenco,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Quillem,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Lautaro,7.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,L. Centro,43.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Cajon,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pillanlelbun,Temuco,170.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Coleg. Claret,Temuco,4231.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Victoria,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,PUA,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Perquenco,5.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Lautaro,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,L. Centro,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Pillanlelbun,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Temuco,84.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Cajon,Pitrufquén,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Victoria,256.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,PUA,113.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Perquenco,180.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quillem,11.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Lautaro,171.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,L. Centro,192.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pillanlelbun,142.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Coleg. Claret,4491.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Cajon,22.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,PLC,49.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Quepe,60.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Freire,50.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Temuco,Pitrufquén,339.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PLC,Cajon,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PLC,Temuco,264.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PLC,Quepe,12.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PLC,Freire,6.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,PLC,Pitrufquén,22.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quepe,Pillanlelbun,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quepe,Temuco,94.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quepe,PLC,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quepe,Freire,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Quepe,Pitrufquén,13.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Freire,Temuco,41.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Freire,PLC,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Freire,Quepe,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Freire,Pitrufquén,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Temuco,270.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,PLC,26.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Quepe,14.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,estudiante_basica,Estudiante Básica,Pitrufquén,Freire,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Victoria,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Victoria,Perquenco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Victoria,Cajon,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Victoria,Temuco,29.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,PUA,Victoria,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,PUA,Perquenco,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,PUA,Temuco,8.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Perquenco,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Perquenco,Temuco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Lautaro,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Lautaro,Temuco,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Cajon,Temuco,11.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Victoria,26.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,PUA,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Perquenco,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Lautaro,1.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,L. Centro,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Pillanlelbun,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Cajon,4.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,PLC,10.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Quepe,3.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Freire,2.0
7,2024,MOD-Tren-Araucania-jul-2024.xlsx,funcionario,Funcionario,Temuco,Pitrufquén,8.0
