servicio,origen,destino,distancia_km,fuente_hoja
CORTO_LAJA,Gomero,Mercado,69.4,PAX KM CL
CORTO_LAJA,Gomero,El Arenal,68.0,PAX KM CL
CORTO_LAJA,Gomero,Higueras,64.8,PAX KM CL
CORTO_LAJA,Gomero,Los Cóndores,62.8,PAX KM CL
CORTO_LAJA,Gomero,UTFSM,60.8,PAX KM CL
CORTO_LAJA,Gomero,Lorenzo Arenas,57.9,PAX KM CL
CORTO_LAJA,Gomero,Concepción,54.9,PAX KM CL
CORTO_LAJA,Gomero,Chiguayante,44.8,PAX KM CL
CORTO_LAJA,Gomero,Pedro Medina,43.7,PAX KM CL
CORTO_LAJA,Gomero,Manquimávida,41.7,PAX KM CL
CORTO_LAJA,Gomero,La Leonera,39.3,PAX KM CL
CORTO_LAJA,Gomero,Hualqui,31.4,PAX KM CL
CORTO_LAJA,Gomero,Quilacoya,21.7,PAX KM CL
CORTO_LAJA,Gomero,San Miguel,18.6,PAX KM CL
CORTO_LAJA,Gomero,Unihue,14.0,PAX KM CL
CORTO_LAJA,Gomero,Valle Chanco,6.7,PAX KM CL
CORTO_LAJA,Gomero,Los Acacios,8.7,PAX KM CL
CORTO_LAJA,Gomero,Talcamávida,7.7,PAX KM CL
CORTO_LAJA,Gomero,Gomero,0.0,PAX KM CL
CORTO_LAJA,Gomero,Buenuraqui,7.0,PAX KM CL
CORTO_LAJA,Gomero,San Rosendo,15.3,PAX KM CL
CORTO_LAJA,Gomero,Laja,17.55,PAX KM CL
CORTO_LAJA,Buenuraqui,Mercado,76.4,PAX KM CL
CORTO_LAJA,Buenuraqui,El Arenal,75.0,PAX KM CL
CORTO_LAJA,Buenuraqui,Higueras,71.8,PAX KM CL
CORTO_LAJA,Buenuraqui,Los Cóndores,69.8,PAX KM CL
CORTO_LAJA,Buenuraqui,UTFSM,67.8,PAX KM CL
CORTO_LAJA,Buenuraqui,Lorenzo Arenas,64.9,PAX KM CL
CORTO_LAJA,Buenuraqui,Concepción,61.9,PAX KM CL
CORTO_LAJA,Buenuraqui,Chiguayante,51.8,PAX KM CL
CORTO_LAJA,Buenuraqui,Pedro Medina,50.7,PAX KM CL
CORTO_LAJA,Buenuraqui,Manquimávida,48.7,PAX KM CL
CORTO_LAJA,Buenuraqui,La Leonera,46.3,PAX KM CL
CORTO_LAJA,Buenuraqui,Hualqui,38.4,PAX KM CL
CORTO_LAJA,Buenuraqui,Quilacoya,28.7,PAX KM CL
CORTO_LAJA,Buenuraqui,San Miguel,25.6,PAX KM CL
CORTO_LAJA,Buenuraqui,Unihue,21.0,PAX KM CL
CORTO_LAJA,Buenuraqui,Valle Chanco,13.7,PAX KM CL
CORTO_LAJA,Buenuraqui,Los Acacios,15.7,PAX KM CL
CORTO_LAJA,Buenuraqui,Talcamávida,14.7,PAX KM CL
CORTO_LAJA,Buenuraqui,Gomero,7.0,PAX KM CL
CORTO_LAJA,Buenuraqui,Buenuraqui,0.0,PAX KM CL
CORTO_LAJA,Buenuraqui,San Rosendo,8.3,PAX KM CL
CORTO_LAJA,Buenuraqui,Laja,10.55,PAX KM CL
CORTO_LAJA,San Rosendo,Mercado,84.7,PAX KM CL
CORTO_LAJA,San Rosendo,El Arenal,83.3,PAX KM CL
CORTO_LAJA,San Rosendo,Higueras,80.1,PAX KM CL
CORTO_LAJA,San Rosendo,Los Cóndores,78.1,PAX KM CL
CORTO_LAJA,San Rosendo,UTFSM,76.1,PAX KM CL
CORTO_LAJA,San Rosendo,Lorenzo Arenas,73.2,PAX KM CL
CORTO_LAJA,San Rosendo,Concepción,70.2,PAX KM CL
CORTO_LAJA,San Rosendo,Chiguayante,60.1,PAX KM CL
CORTO_LAJA,San Rosendo,Pedro Medina,59.0,PAX KM CL
CORTO_LAJA,San Rosendo,Manquimávida,57.0,PAX KM CL
CORTO_LAJA,San Rosendo,La Leonera,54.6,PAX KM CL
CORTO_LAJA,San Rosendo,Hualqui,46.7,PAX KM CL
CORTO_LAJA,San Rosendo,Quilacoya,37.0,PAX KM CL
CORTO_LAJA,San Rosendo,San Miguel,33.9,PAX KM CL
CORTO_LAJA,San Rosendo,Unihue,29.3,PAX KM CL
CORTO_LAJA,San Rosendo,Valle Chanco,22.0,PAX KM CL
CORTO_LAJA,San Rosendo,Los Acacios,24.0,PAX KM CL
CORTO_LAJA,San Rosendo,Talcamávida,23.0,PAX KM CL
CORTO_LAJA,San Rosendo,Gomero,15.3,PAX KM CL
CORTO_LAJA,San Rosendo,Buenuraqui,8.3,PAX KM CL
CORTO_LAJA,San Rosendo,San Rosendo,0.0,PAX KM CL
CORTO_LAJA,San Rosendo,Laja,2.25,PAX KM CL
CORTO_LAJA,Laja,Mercado,86.95,PAX KM CL
CORTO_LAJA,Laja,El Arenal,85.55,PAX KM CL
CORTO_LAJA,Laja,Higueras,82.35,PAX KM CL
CORTO_LAJA,Laja,Los Cóndores,80.35,PAX KM CL
CORTO_LAJA,Laja,UTFSM,78.35,PAX KM CL
CORTO_LAJA,Laja,Lorenzo Arenas,75.45,PAX KM CL
CORTO_LAJA,Laja,Concepción,72.45,PAX KM CL
CORTO_LAJA,Laja,Chiguayante,62.35,PAX KM CL
CORTO_LAJA,Laja,Pedro Medina,61.25,PAX KM CL
CORTO_LAJA,Laja,Manquimávida,59.25,PAX KM CL
CORTO_LAJA,Laja,La Leonera,56.85,PAX KM CL
CORTO_LAJA,Laja,Hualqui,48.95,PAX KM CL
CORTO_LAJA,Laja,Quilacoya,39.25,PAX KM CL
CORTO_LAJA,Laja,San Miguel,36.15,PAX KM CL
CORTO_LAJA,Laja,Unihue,31.55,PAX KM CL
CORTO_LAJA,Laja,Valle Chanco,24.25,PAX KM CL
CORTO_LAJA,Laja,Los Acacios,26.25,PAX KM CL
CORTO_LAJA,Laja,Talcamávida,25.25,PAX KM CL
CORTO_LAJA,Laja,Gomero,17.55,PAX KM CL
CORTO_LAJA,Laja,Buenuraqui,10.55,PAX KM CL
CORTO_LAJA,Laja,San Rosendo,2.25,PAX KM CL
CORTO_LAJA,Laja,Laja,0.0,PAX KM CL
