anio_base,mes,periodo_base,tipo_pasajero,nombre_visual,origen,destino,viajes_observados
2024,6,2024-06,funcionario,Funcionario,Hualqui,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Concepción,1.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Chiguayante,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Hualqui,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Unihue,7.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Valle Chanco,1.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Talcamávida,7.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Buenuraqui,1.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,San Rosendo,2.0
2024,6,2024-06,funcionario,Funcionario,Hualqui,Laja,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Concepción,28.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Chiguayante,2.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Pedro Medina,4.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Hualqui,1.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Talcamávida,3.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Quilacoya,Laja,3.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Concepción,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Chiguayante,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Hualqui,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,San Miguel,Laja,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Mercado,3.0
2024,6,2024-06,funcionario,Funcionario,Unihue,El Arenal,7.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Higueras,4.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Concepción,16.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Chiguayante,4.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Pedro Medina,2.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Hualqui,4.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Unihue,Laja,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Lorenzo Arenas,1.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Concepción,4.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Chiguayante,1.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,La Leonera,1.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Hualqui,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Valle Chanco,Laja,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Higueras,1.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Concepción,3.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Chiguayante,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Manquimávida,3.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Hualqui,1.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Gomero,1.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Los Acacios,Laja,1.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,UTFSM,1.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Lorenzo Arenas,4.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Concepción,30.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Chiguayante,5.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Pedro Medina,1.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Manquimávida,7.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Hualqui,2.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Buenuraqui,2.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Talcamávida,Laja,1.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Concepción,2.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Chiguayante,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Hualqui,2.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Gomero,Laja,1.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Mercado,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,El Arenal,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,UTFSM,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Concepción,3.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Chiguayante,2.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Pedro Medina,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Manquimávida,2.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Hualqui,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Gomero,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Buenuraqui,Laja,2.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Mercado,1.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,El Arenal,6.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Los Cóndores,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,UTFSM,1.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Lorenzo Arenas,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Concepción,29.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Chiguayante,5.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Pedro Medina,3.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Manquimávida,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,La Leonera,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Hualqui,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Quilacoya,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Unihue,1.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Talcamávida,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Gomero,1.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Buenuraqui,2.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,San Rosendo,Laja,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Mercado,5.0
2024,6,2024-06,funcionario,Funcionario,Laja,El Arenal,1.0
2024,6,2024-06,funcionario,Funcionario,Laja,Higueras,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Los Cóndores,2.0
2024,6,2024-06,funcionario,Funcionario,Laja,UTFSM,8.0
2024,6,2024-06,funcionario,Funcionario,Laja,Lorenzo Arenas,3.0
2024,6,2024-06,funcionario,Funcionario,Laja,Concepción,129.0
2024,6,2024-06,funcionario,Funcionario,Laja,Chiguayante,5.0
2024,6,2024-06,funcionario,Funcionario,Laja,Pedro Medina,4.0
2024,6,2024-06,funcionario,Funcionario,Laja,Manquimávida,1.0
2024,6,2024-06,funcionario,Funcionario,Laja,La Leonera,1.0
2024,6,2024-06,funcionario,Funcionario,Laja,Hualqui,3.0
2024,6,2024-06,funcionario,Funcionario,Laja,Quilacoya,2.0
2024,6,2024-06,funcionario,Funcionario,Laja,San Miguel,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Unihue,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Valle Chanco,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Los Acacios,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Talcamávida,6.0
2024,6,2024-06,funcionario,Funcionario,Laja,Gomero,1.0
2024,6,2024-06,funcionario,Funcionario,Laja,Buenuraqui,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,San Rosendo,0.0
2024,6,2024-06,funcionario,Funcionario,Laja,Laja,0.0
2024,7,2024-07,normal,Normal,Mercado,Mercado,0.0
2024,7,2024-07,normal,Normal,Mercado,El Arenal,0.0
2024,7,2024-07,normal,Normal,Mercado,Higueras,0.0
2024,7,2024-07,normal,Normal,Mercado,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,Mercado,UTFSM,1.0
2024,7,2024-07,normal,Normal,Mercado,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,Mercado,Concepción,16.0
2024,7,2024-07,normal,Normal,Mercado,Chiguayante,2.0
2024,7,2024-07,normal,Normal,Mercado,Pedro Medina,2.0
2024,7,2024-07,normal,Normal,Mercado,Manquimávida,10.0
2024,7,2024-07,normal,Normal,Mercado,La Leonera,2.0
2024,7,2024-07,normal,Normal,Mercado,Hualqui,11.0
2024,7,2024-07,normal,Normal,Mercado,Quilacoya,19.0
2024,7,2024-07,normal,Normal,Mercado,San Miguel,6.0
2024,7,2024-07,normal,Normal,Mercado,Unihue,15.0
2024,7,2024-07,normal,Normal,Mercado,Valle Chanco,6.0
2024,7,2024-07,normal,Normal,Mercado,Los Acacios,10.0
2024,7,2024-07,normal,Normal,Mercado,Talcamávida,11.0
2024,7,2024-07,normal,Normal,Mercado,Gomero,0.0
2024,7,2024-07,normal,Normal,Mercado,Buenuraqui,4.0
2024,7,2024-07,normal,Normal,Mercado,San Rosendo,14.0
2024,7,2024-07,normal,Normal,Mercado,Laja,61.0
2024,7,2024-07,normal,Normal,El Arenal,Mercado,0.0
2024,7,2024-07,normal,Normal,El Arenal,El Arenal,0.0
2024,7,2024-07,normal,Normal,El Arenal,Higueras,0.0
2024,7,2024-07,normal,Normal,El Arenal,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,El Arenal,UTFSM,1.0
2024,7,2024-07,normal,Normal,El Arenal,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,El Arenal,Concepción,7.0
2024,7,2024-07,normal,Normal,El Arenal,Chiguayante,0.0
2024,7,2024-07,normal,Normal,El Arenal,Pedro Medina,0.0
2024,7,2024-07,normal,Normal,El Arenal,Manquimávida,0.0
2024,7,2024-07,normal,Normal,El Arenal,La Leonera,0.0
2024,7,2024-07,normal,Normal,El Arenal,Hualqui,9.0
2024,7,2024-07,normal,Normal,El Arenal,Quilacoya,17.0
2024,7,2024-07,normal,Normal,El Arenal,San Miguel,8.0
2024,7,2024-07,normal,Normal,El Arenal,Unihue,33.0
2024,7,2024-07,normal,Normal,El Arenal,Valle Chanco,0.0
2024,7,2024-07,normal,Normal,El Arenal,Los Acacios,2.0
2024,7,2024-07,normal,Normal,El Arenal,Talcamávida,3.0
2024,7,2024-07,normal,Normal,El Arenal,Gomero,0.0
2024,7,2024-07,normal,Normal,El Arenal,Buenuraqui,2.0
2024,7,2024-07,normal,Normal,El Arenal,San Rosendo,1.0
2024,7,2024-07,normal,Normal,El Arenal,Laja,15.0
2024,7,2024-07,normal,Normal,Higueras,Mercado,0.0
2024,7,2024-07,normal,Normal,Higueras,El Arenal,0.0
2024,7,2024-07,normal,Normal,Higueras,Higueras,0.0
2024,7,2024-07,normal,Normal,Higueras,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,Higueras,UTFSM,0.0
2024,7,2024-07,normal,Normal,Higueras,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,Higueras,Concepción,0.0
2024,7,2024-07,normal,Normal,Higueras,Chiguayante,0.0
2024,7,2024-07,normal,Normal,Higueras,Pedro Medina,0.0
2024,7,2024-07,normal,Normal,Higueras,Manquimávida,0.0
2024,7,2024-07,normal,Normal,Higueras,La Leonera,0.0
2024,7,2024-07,normal,Normal,Higueras,Hualqui,1.0
2024,7,2024-07,normal,Normal,Higueras,Quilacoya,10.0
2024,7,2024-07,normal,Normal,Higueras,San Miguel,1.0
2024,7,2024-07,normal,Normal,Higueras,Unihue,6.0
2024,7,2024-07,normal,Normal,Higueras,Valle Chanco,1.0
2024,7,2024-07,normal,Normal,Higueras,Los Acacios,1.0
2024,7,2024-07,normal,Normal,Higueras,Talcamávida,4.0
2024,7,2024-07,normal,Normal,Higueras,Gomero,0.0
2024,7,2024-07,normal,Normal,Higueras,Buenuraqui,0.0
2024,7,2024-07,normal,Normal,Higueras,San Rosendo,4.0
2024,7,2024-07,normal,Normal,Higueras,Laja,6.0
2024,7,2024-07,normal,Normal,Los Cóndores,Mercado,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,El Arenal,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Higueras,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,UTFSM,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Concepción,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,Chiguayante,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,Pedro Medina,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Manquimávida,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,La Leonera,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,Hualqui,10.0
2024,7,2024-07,normal,Normal,Los Cóndores,Quilacoya,12.0
2024,7,2024-07,normal,Normal,Los Cóndores,San Miguel,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,Unihue,15.0
2024,7,2024-07,normal,Normal,Los Cóndores,Valle Chanco,1.0
2024,7,2024-07,normal,Normal,Los Cóndores,Los Acacios,7.0
2024,7,2024-07,normal,Normal,Los Cóndores,Talcamávida,6.0
2024,7,2024-07,normal,Normal,Los Cóndores,Gomero,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,Buenuraqui,0.0
2024,7,2024-07,normal,Normal,Los Cóndores,San Rosendo,8.0
2024,7,2024-07,normal,Normal,Los Cóndores,Laja,32.0
2024,7,2024-07,normal,Normal,UTFSM,Mercado,0.0
2024,7,2024-07,normal,Normal,UTFSM,El Arenal,0.0
2024,7,2024-07,normal,Normal,UTFSM,Higueras,0.0
2024,7,2024-07,normal,Normal,UTFSM,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,UTFSM,UTFSM,0.0
2024,7,2024-07,normal,Normal,UTFSM,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,UTFSM,Concepción,0.0
2024,7,2024-07,normal,Normal,UTFSM,Chiguayante,0.0
2024,7,2024-07,normal,Normal,UTFSM,Pedro Medina,0.0
2024,7,2024-07,normal,Normal,UTFSM,Manquimávida,0.0
2024,7,2024-07,normal,Normal,UTFSM,La Leonera,0.0
2024,7,2024-07,normal,Normal,UTFSM,Hualqui,3.0
2024,7,2024-07,normal,Normal,UTFSM,Quilacoya,24.0
2024,7,2024-07,normal,Normal,UTFSM,San Miguel,1.0
2024,7,2024-07,normal,Normal,UTFSM,Unihue,40.0
2024,7,2024-07,normal,Normal,UTFSM,Valle Chanco,1.0
2024,7,2024-07,normal,Normal,UTFSM,Los Acacios,9.0
2024,7,2024-07,normal,Normal,UTFSM,Talcamávida,13.0
2024,7,2024-07,normal,Normal,UTFSM,Gomero,0.0
2024,7,2024-07,normal,Normal,UTFSM,Buenuraqui,2.0
2024,7,2024-07,normal,Normal,UTFSM,San Rosendo,8.0
2024,7,2024-07,normal,Normal,UTFSM,Laja,43.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Mercado,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,El Arenal,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Higueras,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,UTFSM,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Concepción,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Chiguayante,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Pedro Medina,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Manquimávida,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,La Leonera,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Hualqui,1.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Quilacoya,9.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,San Miguel,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Unihue,5.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Valle Chanco,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Los Acacios,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Talcamávida,6.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Gomero,0.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Buenuraqui,1.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,San Rosendo,5.0
2024,7,2024-07,normal,Normal,Lorenzo Arenas,Laja,16.0
2024,7,2024-07,normal,Normal,Concepción,Mercado,0.0
2024,7,2024-07,normal,Normal,Concepción,El Arenal,0.0
2024,7,2024-07,normal,Normal,Concepción,Higueras,0.0
2024,7,2024-07,normal,Normal,Concepción,Los Cóndores,0.0
2024,7,2024-07,normal,Normal,Concepción,UTFSM,0.0
2024,7,2024-07,normal,Normal,Concepción,Lorenzo Arenas,0.0
2024,7,2024-07,normal,Normal,Concepción,Concepción,0.0
2024,7,2024-07,normal,Normal,Concepción,Chiguayante,2.0
2024,7,2024-07,normal,Normal,Concepción,Pedro Medina,0.0
