tipo_pasajero,origen,destino,matriz_tarifaria_aplicada,tarifa,tiene_tarifa
estudiante_media_superior,Mercado,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Mercado,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Mercado,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Mercado,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,El Arenal,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,El Arenal,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,El Arenal,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,El Arenal,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,El Arenal,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,El Arenal,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,El Arenal,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,El Arenal,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,El Arenal,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,El Arenal,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,El Arenal,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,El Arenal,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,El Arenal,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Higueras,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Higueras,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Higueras,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Higueras,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Higueras,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Higueras,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Higueras,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Higueras,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Higueras,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Higueras,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Higueras,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Higueras,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Higueras,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Los Cóndores,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Los Cóndores,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Los Cóndores,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Los Cóndores,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Los Cóndores,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Los Cóndores,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Los Cóndores,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Los Cóndores,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Los Cóndores,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Los Cóndores,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Los Cóndores,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Los Cóndores,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,UTFSM,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,UTFSM,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,UTFSM,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,UTFSM,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,UTFSM,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,UTFSM,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,UTFSM,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,UTFSM,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,UTFSM,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,UTFSM,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,UTFSM,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,UTFSM,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,UTFSM,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Lorenzo Arenas,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Lorenzo Arenas,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Lorenzo Arenas,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Lorenzo Arenas,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Lorenzo Arenas,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Lorenzo Arenas,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Lorenzo Arenas,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Lorenzo Arenas,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Lorenzo Arenas,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Lorenzo Arenas,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Lorenzo Arenas,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Lorenzo Arenas,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Concepción,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Concepción,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Concepción,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Concepción,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Concepción,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Concepción,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Concepción,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Concepción,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Concepción,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Concepción,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Concepción,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Concepción,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Concepción,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Chiguayante,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Chiguayante,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Chiguayante,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Chiguayante,San Miguel,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Chiguayante,Unihue,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Chiguayante,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Chiguayante,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Chiguayante,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Chiguayante,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Chiguayante,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Chiguayante,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Chiguayante,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Pedro Medina,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Pedro Medina,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Pedro Medina,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Pedro Medina,San Miguel,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Pedro Medina,Unihue,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Pedro Medina,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Pedro Medina,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Pedro Medina,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Pedro Medina,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Pedro Medina,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Pedro Medina,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Pedro Medina,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Manquimávida,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Manquimávida,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Manquimávida,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Manquimávida,San Miguel,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Manquimávida,Unihue,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Manquimávida,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Manquimávida,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Manquimávida,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Manquimávida,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Manquimávida,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Manquimávida,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Manquimávida,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,La Leonera,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,La Leonera,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,La Leonera,Hualqui,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,La Leonera,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,La Leonera,San Miguel,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,La Leonera,Unihue,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,La Leonera,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,La Leonera,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,La Leonera,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,La Leonera,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,La Leonera,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,La Leonera,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,La Leonera,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Hualqui,Mercado,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,El Arenal,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Higueras,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,UTFSM,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Concepción,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,La Leonera,Matriz Tarifaria Estudiante Media y Superior,290.0,True
estudiante_media_superior,Hualqui,Hualqui,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Hualqui,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,340.0,True
estudiante_media_superior,Hualqui,San Miguel,Matriz Tarifaria Estudiante Media y Superior,340.0,True
estudiante_media_superior,Hualqui,Unihue,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Hualqui,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Hualqui,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Hualqui,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Hualqui,Gomero,Matriz Tarifaria Estudiante Media y Superior,680.0,True
estudiante_media_superior,Hualqui,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,1060.0,True
estudiante_media_superior,Hualqui,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Hualqui,Laja,Matriz Tarifaria Estudiante Media y Superior,1140.0,True
estudiante_media_superior,Quilacoya,Mercado,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,El Arenal,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Higueras,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Los Cóndores,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,UTFSM,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Lorenzo Arenas,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Concepción,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Chiguayante,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,Quilacoya,Pedro Medina,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Quilacoya,Manquimávida,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Quilacoya,La Leonera,Matriz Tarifaria Estudiante Media y Superior,540.0,True
estudiante_media_superior,Quilacoya,Hualqui,Matriz Tarifaria Estudiante Media y Superior,340.0,True
estudiante_media_superior,Quilacoya,Quilacoya,Matriz Tarifaria Estudiante Media y Superior,0.0,True
estudiante_media_superior,Quilacoya,San Miguel,Matriz Tarifaria Estudiante Media y Superior,340.0,True
estudiante_media_superior,Quilacoya,Unihue,Matriz Tarifaria Estudiante Media y Superior,340.0,True
estudiante_media_superior,Quilacoya,Valle Chanco,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Quilacoya,Los Acacios,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Quilacoya,Talcamávida,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Quilacoya,Gomero,Matriz Tarifaria Estudiante Media y Superior,630.0,True
estudiante_media_superior,Quilacoya,Buenuraqui,Matriz Tarifaria Estudiante Media y Superior,960.0,True
estudiante_media_superior,Quilacoya,San Rosendo,Matriz Tarifaria Estudiante Media y Superior,960.0,True
estudiante_media_superior,Quilacoya,Laja,Matriz Tarifaria Estudiante Media y Superior,960.0,True
estudiante_media_superior,San Miguel,Mercado,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,San Miguel,El Arenal,Matriz Tarifaria Estudiante Media y Superior,610.0,True
estudiante_media_superior,San Miguel,Higueras,Matriz Tarifaria Estudiante Media y Superior,610.0,True
