mes,tipo_pasajero,nombre_visual,origen,destino,viajes_observados,participacion_od_tipo_mes
8,normal,Normal,La Leonera,UTFSM,0.0,0.0
8,normal,Normal,La Leonera,Lorenzo Arenas,0.0,0.0
8,normal,Normal,La Leonera,Concepción,1.0,7.642922653622745e-05
8,normal,Normal,La Leonera,Chiguayante,0.0,0.0
8,normal,Normal,La Leonera,Pedro Medina,0.0,0.0
8,normal,Normal,La Leonera,Manquimávida,0.0,0.0
8,normal,Normal,La Leonera,La Leonera,0.0,0.0
8,normal,Normal,La Leonera,Hualqui,3.0,0.00022928767960868235
8,normal,Normal,La Leonera,Quilacoya,45.0,0.0034393151941302354
8,normal,Normal,La Leonera,San Miguel,8.0,0.0006114338122898196
8,normal,Normal,La Leonera,Unihue,53.0,0.004050749006420055
8,normal,Normal,La Leonera,Valle Chanco,37.0,0.0028278813818404156
8,normal,Normal,La Leonera,Los Acacios,73.0,0.0055793335371446045
8,normal,Normal,La Leonera,Talcamávida,95.0,0.0072607765209416085
8,normal,Normal,La Leonera,Gomero,2.0,0.0001528584530724549
8,normal,Normal,La Leonera,Buenuraqui,7.0,0.0005350045857535922
8,normal,Normal,La Leonera,San Rosendo,13.0,0.0009935799449709568
8,normal,Normal,La Leonera,Laja,8.0,0.0006114338122898196
8,normal,Normal,Hualqui,Mercado,0.0,0.0
8,normal,Normal,Hualqui,El Arenal,0.0,0.0
8,normal,Normal,Hualqui,Higueras,0.0,0.0
8,normal,Normal,Hualqui,Los Cóndores,0.0,0.0
8,normal,Normal,Hualqui,UTFSM,0.0,0.0
8,normal,Normal,Hualqui,Lorenzo Arenas,0.0,0.0
8,normal,Normal,Hualqui,Concepción,8.0,0.0006114338122898196
8,normal,Normal,Hualqui,Chiguayante,0.0,0.0
8,normal,Normal,Hualqui,Pedro Medina,1.0,7.642922653622745e-05
8,normal,Normal,Hualqui,Manquimávida,0.0,0.0
8,normal,Normal,Hualqui,La Leonera,0.0,0.0
8,normal,Normal,Hualqui,Hualqui,0.0,0.0
8,normal,Normal,Hualqui,Quilacoya,244.0,0.0186487312748395
8,normal,Normal,Hualqui,San Miguel,53.0,0.004050749006420055
8,normal,Normal,Hualqui,Unihue,141.0,0.01077652094160807
8,normal,Normal,Hualqui,Valle Chanco,57.0,0.004356465912564965
8,normal,Normal,Hualqui,Los Acacios,193.0,0.014750840721491899
8,normal,Normal,Hualqui,Talcamávida,166.0,0.012687251605013758
8,normal,Normal,Hualqui,Gomero,4.0,0.0003057169061449098
8,normal,Normal,Hualqui,Buenuraqui,2.0,0.0001528584530724549
8,normal,Normal,Hualqui,San Rosendo,14.0,0.0010700091715071843
8,normal,Normal,Hualqui,Laja,90.0,0.006878630388260471
8,normal,Normal,Quilacoya,Mercado,19.0,0.0014521553041883216
8,normal,Normal,Quilacoya,El Arenal,12.0,0.0009171507184347294
8,normal,Normal,Quilacoya,Higueras,17.0,0.0012992968511158667
8,normal,Normal,Quilacoya,Los Cóndores,11.0,0.000840721491898502
8,normal,Normal,Quilacoya,UTFSM,50.0,0.0038214613268113726
8,normal,Normal,Quilacoya,Lorenzo Arenas,9.0,0.0006878630388260471
8,normal,Normal,Quilacoya,Concepción,448.0,0.0342402934882299
8,normal,Normal,Quilacoya,Chiguayante,73.0,0.0055793335371446045
8,normal,Normal,Quilacoya,Pedro Medina,57.0,0.004356465912564965
8,normal,Normal,Quilacoya,Manquimávida,25.0,0.0019107306634056863
8,normal,Normal,Quilacoya,La Leonera,65.0,0.004967899724854784
8,normal,Normal,Quilacoya,Hualqui,174.0,0.013298685417303576
8,normal,Normal,Quilacoya,Quilacoya,0.0,0.0
8,normal,Normal,Quilacoya,San Miguel,2.0,0.0001528584530724549
8,normal,Normal,Quilacoya,Unihue,28.0,0.0021400183430143687
8,normal,Normal,Quilacoya,Valle Chanco,0.0,0.0
8,normal,Normal,Quilacoya,Los Acacios,2.0,0.0001528584530724549
8,normal,Normal,Quilacoya,Talcamávida,4.0,0.0003057169061449098
8,normal,Normal,Quilacoya,Gomero,1.0,7.642922653622745e-05
8,normal,Normal,Quilacoya,Buenuraqui,3.0,0.00022928767960868235
8,normal,Normal,Quilacoya,San Rosendo,2.0,0.0001528584530724549
8,normal,Normal,Quilacoya,Laja,6.0,0.0004585753592173647
8,normal,Normal,San Miguel,Mercado,2.0,0.0001528584530724549
8,normal,Normal,San Miguel,El Arenal,6.0,0.0004585753592173647
8,normal,Normal,San Miguel,Higueras,1.0,7.642922653622745e-05
8,normal,Normal,San Miguel,Los Cóndores,3.0,0.00022928767960868235
8,normal,Normal,San Miguel,UTFSM,2.0,0.0001528584530724549
8,normal,Normal,San Miguel,Lorenzo Arenas,4.0,0.0003057169061449098
8,normal,Normal,San Miguel,Concepción,77.0,0.005885050443289514
8,normal,Normal,San Miguel,Chiguayante,10.0,0.0007642922653622745
8,normal,Normal,San Miguel,Pedro Medina,12.0,0.0009171507184347294
8,normal,Normal,San Miguel,Manquimávida,3.0,0.00022928767960868235
8,normal,Normal,San Miguel,La Leonera,11.0,0.000840721491898502
8,normal,Normal,San Miguel,Hualqui,35.0,0.002675022928767961
8,normal,Normal,San Miguel,Quilacoya,3.0,0.00022928767960868235
8,normal,Normal,San Miguel,San Miguel,0.0,0.0
8,normal,Normal,San Miguel,Unihue,0.0,0.0
8,normal,Normal,San Miguel,Valle Chanco,1.0,7.642922653622745e-05
8,normal,Normal,San Miguel,Los Acacios,1.0,7.642922653622745e-05
8,normal,Normal,San Miguel,Talcamávida,1.0,7.642922653622745e-05
8,normal,Normal,San Miguel,Gomero,0.0,0.0
8,normal,Normal,San Miguel,Buenuraqui,0.0,0.0
8,normal,Normal,San Miguel,San Rosendo,0.0,0.0
8,normal,Normal,San Miguel,Laja,3.0,0.00022928767960868235
8,normal,Normal,Unihue,Mercado,30.0,0.0022928767960868237
8,normal,Normal,Unihue,El Arenal,5.0,0.0003821461326811373
8,normal,Normal,Unihue,Higueras,6.0,0.0004585753592173647
8,normal,Normal,Unihue,Los Cóndores,12.0,0.0009171507184347294
8,normal,Normal,Unihue,UTFSM,21.0,0.0016050137572607766
8,normal,Normal,Unihue,Lorenzo Arenas,10.0,0.0007642922653622745
8,normal,Normal,Unihue,Concepción,450.0,0.03439315194130235
8,normal,Normal,Unihue,Chiguayante,45.0,0.0034393151941302354
8,normal,Normal,Unihue,Pedro Medina,42.0,0.0032100275145215532
8,normal,Normal,Unihue,Manquimávida,34.0,0.0025985937022317334
8,normal,Normal,Unihue,La Leonera,41.0,0.0031335982879853257
8,normal,Normal,Unihue,Hualqui,161.0,0.01230510547233262
8,normal,Normal,Unihue,Quilacoya,28.0,0.0021400183430143687
8,normal,Normal,Unihue,San Miguel,5.0,0.0003821461326811373
8,normal,Normal,Unihue,Unihue,0.0,0.0
8,normal,Normal,Unihue,Valle Chanco,0.0,0.0
8,normal,Normal,Unihue,Los Acacios,8.0,0.0006114338122898196
8,normal,Normal,Unihue,Talcamávida,5.0,0.0003821461326811373
8,normal,Normal,Unihue,Gomero,0.0,0.0
8,normal,Normal,Unihue,Buenuraqui,0.0,0.0
8,normal,Normal,Unihue,San Rosendo,1.0,7.642922653622745e-05
8,normal,Normal,Unihue,Laja,3.0,0.00022928767960868235
8,normal,Normal,Valle Chanco,Mercado,9.0,0.0006878630388260471
8,normal,Normal,Valle Chanco,El Arenal,0.0,0.0
8,normal,Normal,Valle Chanco,Higueras,14.0,0.0010700091715071843
8,normal,Normal,Valle Chanco,Los Cóndores,0.0,0.0
8,normal,Normal,Valle Chanco,UTFSM,2.0,0.0001528584530724549
8,normal,Normal,Valle Chanco,Lorenzo Arenas,0.0,0.0
8,normal,Normal,Valle Chanco,Concepción,19.0,0.0014521553041883216
8,normal,Normal,Valle Chanco,Chiguayante,28.0,0.0021400183430143687
8,normal,Normal,Valle Chanco,Pedro Medina,26.0,0.0019871598899419136
8,normal,Normal,Valle Chanco,Manquimávida,2.0,0.0001528584530724549
8,normal,Normal,Valle Chanco,La Leonera,21.0,0.0016050137572607766
8,normal,Normal,Valle Chanco,Hualqui,24.0,0.0018343014368694588
8,normal,Normal,Valle Chanco,Quilacoya,0.0,0.0
8,normal,Normal,Valle Chanco,San Miguel,0.0,0.0
8,normal,Normal,Valle Chanco,Unihue,1.0,7.642922653622745e-05
8,normal,Normal,Valle Chanco,Valle Chanco,0.0,0.0
8,normal,Normal,Valle Chanco,Los Acacios,3.0,0.00022928767960868235
8,normal,Normal,Valle Chanco,Talcamávida,3.0,0.00022928767960868235
8,normal,Normal,Valle Chanco,Gomero,0.0,0.0
8,normal,Normal,Valle Chanco,Buenuraqui,0.0,0.0
8,normal,Normal,Valle Chanco,San Rosendo,0.0,0.0
8,normal,Normal,Valle Chanco,Laja,4.0,0.0003057169061449098
8,normal,Normal,Los Acacios,Mercado,13.0,0.0009935799449709568
8,normal,Normal,Los Acacios,El Arenal,4.0,0.0003057169061449098
8,normal,Normal,Los Acacios,Higueras,2.0,0.0001528584530724549
8,normal,Normal,Los Acacios,Los Cóndores,11.0,0.000840721491898502
8,normal,Normal,Los Acacios,UTFSM,18.0,0.0013757260776520942
8,normal,Normal,Los Acacios,Lorenzo Arenas,6.0,0.0004585753592173647
8,normal,Normal,Los Acacios,Concepción,266.0,0.020330174258636504
8,normal,Normal,Los Acacios,Chiguayante,57.0,0.004356465912564965
8,normal,Normal,Los Acacios,Pedro Medina,32.0,0.0024457352491592784
8,normal,Normal,Los Acacios,Manquimávida,30.0,0.0022928767960868237
8,normal,Normal,Los Acacios,La Leonera,69.0,0.005273616630999694
8,normal,Normal,Los Acacios,Hualqui,139.0,0.010623662488535615
8,normal,Normal,Los Acacios,Quilacoya,11.0,0.000840721491898502
8,normal,Normal,Los Acacios,San Miguel,2.0,0.0001528584530724549
8,normal,Normal,Los Acacios,Unihue,8.0,0.0006114338122898196
8,normal,Normal,Los Acacios,Valle Chanco,0.0,0.0
8,normal,Normal,Los Acacios,Los Acacios,0.0,0.0
8,normal,Normal,Los Acacios,Talcamávida,0.0,0.0
8,normal,Normal,Los Acacios,Gomero,0.0,0.0
8,normal,Normal,Los Acacios,Buenuraqui,1.0,7.642922653622745e-05
8,normal,Normal,Los Acacios,San Rosendo,4.0,0.0003057169061449098
8,normal,Normal,Los Acacios,Laja,45.0,0.0034393151941302354
8,normal,Normal,Talcamávida,Mercado,22.0,0.001681442983797004
8,normal,Normal,Talcamávida,El Arenal,1.0,7.642922653622745e-05
8,normal,Normal,Talcamávida,Higueras,12.0,0.0009171507184347294
8,normal,Normal,Talcamávida,Los Cóndores,17.0,0.0012992968511158667
8,normal,Normal,Talcamávida,UTFSM,21.0,0.0016050137572607766
8,normal,Normal,Talcamávida,Lorenzo Arenas,5.0,0.0003821461326811373
8,normal,Normal,Talcamávida,Concepción,402.0,0.030724549067563438
8,normal,Normal,Talcamávida,Chiguayante,33.0,0.002522164475695506
8,normal,Normal,Talcamávida,Pedro Medina,25.0,0.0019107306634056863
8,normal,Normal,Talcamávida,Manquimávida,19.0,0.0014521553041883216
8,normal,Normal,Talcamávida,La Leonera,66.0,0.005044328951391012
8,normal,Normal,Talcamávida,Hualqui,162.0,0.012381534698868848
8,normal,Normal,Talcamávida,Quilacoya,8.0,0.0006114338122898196
8,normal,Normal,Talcamávida,San Miguel,0.0,0.0
8,normal,Normal,Talcamávida,Unihue,6.0,0.0004585753592173647
8,normal,Normal,Talcamávida,Valle Chanco,0.0,0.0
8,normal,Normal,Talcamávida,Los Acacios,0.0,0.0
8,normal,Normal,Talcamávida,Talcamávida,0.0,0.0
8,normal,Normal,Talcamávida,Gomero,6.0,0.0004585753592173647
8,normal,Normal,Talcamávida,Buenuraqui,1.0,7.642922653622745e-05
8,normal,Normal,Talcamávida,San Rosendo,12.0,0.0009171507184347294
8,normal,Normal,Talcamávida,Laja,54.0,0.004127178232956282
8,normal,Normal,Gomero,Mercado,0.0,0.0
8,normal,Normal,Gomero,El Arenal,0.0,0.0
8,normal,Normal,Gomero,Higueras,0.0,0.0
8,normal,Normal,Gomero,Los Cóndores,0.0,0.0
8,normal,Normal,Gomero,UTFSM,0.0,0.0
8,normal,Normal,Gomero,Lorenzo Arenas,0.0,0.0
8,normal,Normal,Gomero,Concepción,15.0,0.0011464383980434119
8,normal,Normal,Gomero,Chiguayante,3.0,0.00022928767960868235
8,normal,Normal,Gomero,Pedro Medina,0.0,0.0
8,normal,Normal,Gomero,Manquimávida,0.0,0.0
8,normal,Normal,Gomero,La Leonera,0.0,0.0
8,normal,Normal,Gomero,Hualqui,5.0,0.0003821461326811373
8,normal,Normal,Gomero,Quilacoya,0.0,0.0
8,normal,Normal,Gomero,San Miguel,0.0,0.0
8,normal,Normal,Gomero,Unihue,0.0,0.0
8,normal,Normal,Gomero,Valle Chanco,0.0,0.0
8,normal,Normal,Gomero,Los Acacios,0.0,0.0
8,normal,Normal,Gomero,Talcamávida,1.0,7.642922653622745e-05
8,normal,Normal,Gomero,Gomero,0.0,0.0
8,normal,Normal,Gomero,Buenuraqui,4.0,0.0003057169061449098
8,normal,Normal,Gomero,San Rosendo,9.0,0.0006878630388260471
8,normal,Normal,Gomero,Laja,4.0,0.0003057169061449098
8,normal,Normal,Buenuraqui,Mercado,1.0,7.642922653622745e-05
8,normal,Normal,Buenuraqui,El Arenal,1.0,7.642922653622745e-05
8,normal,Normal,Buenuraqui,Higueras,0.0,0.0
8,normal,Normal,Buenuraqui,Los Cóndores,0.0,0.0
8,normal,Normal,Buenuraqui,UTFSM,2.0,0.0001528584530724549
8,normal,Normal,Buenuraqui,Lorenzo Arenas,0.0,0.0
8,normal,Normal,Buenuraqui,Concepción,34.0,0.0025985937022317334
8,normal,Normal,Buenuraqui,Chiguayante,3.0,0.00022928767960868235
8,normal,Normal,Buenuraqui,Pedro Medina,2.0,0.0001528584530724549
8,normal,Normal,Buenuraqui,Manquimávida,1.0,7.642922653622745e-05
8,normal,Normal,Buenuraqui,La Leonera,6.0,0.0004585753592173647
8,normal,Normal,Buenuraqui,Hualqui,4.0,0.0003057169061449098
8,normal,Normal,Buenuraqui,Quilacoya,0.0,0.0
8,normal,Normal,Buenuraqui,San Miguel,0.0,0.0
8,normal,Normal,Buenuraqui,Unihue,0.0,0.0
8,normal,Normal,Buenuraqui,Valle Chanco,0.0,0.0
8,normal,Normal,Buenuraqui,Los Acacios,0.0,0.0
8,normal,Normal,Buenuraqui,Talcamávida,1.0,7.642922653622745e-05
8,normal,Normal,Buenuraqui,Gomero,1.0,7.642922653622745e-05
8,normal,Normal,Buenuraqui,Buenuraqui,0.0,0.0
8,normal,Normal,Buenuraqui,San Rosendo,17.0,0.0012992968511158667
8,normal,Normal,Buenuraqui,Laja,31.0,0.002369306022623051
8,normal,Normal,San Rosendo,Mercado,11.0,0.000840721491898502
8,normal,Normal,San Rosendo,El Arenal,4.0,0.0003057169061449098
8,normal,Normal,San Rosendo,Higueras,9.0,0.0006878630388260471
8,normal,Normal,San Rosendo,Los Cóndores,5.0,0.0003821461326811373
8,normal,Normal,San Rosendo,UTFSM,15.0,0.0011464383980434119
8,normal,Normal,San Rosendo,Lorenzo Arenas,9.0,0.0006878630388260471
8,normal,Normal,San Rosendo,Concepción,157.0,0.011999388566187711
8,normal,Normal,San Rosendo,Chiguayante,8.0,0.0006114338122898196
8,normal,Normal,San Rosendo,Pedro Medina,4.0,0.0003057169061449098
8,normal,Normal,San Rosendo,Manquimávida,6.0,0.0004585753592173647
8,normal,Normal,San Rosendo,La Leonera,8.0,0.0006114338122898196
8,normal,Normal,San Rosendo,Hualqui,8.0,0.0006114338122898196
8,normal,Normal,San Rosendo,Quilacoya,0.0,0.0
8,normal,Normal,San Rosendo,San Miguel,0.0,0.0
8,normal,Normal,San Rosendo,Unihue,1.0,7.642922653622745e-05
8,normal,Normal,San Rosendo,Valle Chanco,0.0,0.0
8,normal,Normal,San Rosendo,Los Acacios,0.0,0.0
8,normal,Normal,San Rosendo,Talcamávida,3.0,0.00022928767960868235
8,normal,Normal,San Rosendo,Gomero,8.0,0.0006114338122898196
8,normal,Normal,San Rosendo,Buenuraqui,18.0,0.0013757260776520942
8,normal,Normal,San Rosendo,San Rosendo,0.0,0.0
8,normal,Normal,San Rosendo,Laja,10.0,0.0007642922653622745
8,normal,Normal,Laja,Mercado,239.0,0.01826658514215836
8,normal,Normal,Laja,El Arenal,11.0,0.000840721491898502
8,normal,Normal,Laja,Higueras,27.0,0.002063589116478141
8,normal,Normal,Laja,Los Cóndores,50.0,0.0038214613268113726
8,normal,Normal,Laja,UTFSM,99.0,0.007566493427086518
8,normal,Normal,Laja,Lorenzo Arenas,28.0,0.0021400183430143687
8,normal,Normal,Laja,Concepción,1481.0,0.11319168450015286
8,normal,Normal,Laja,Chiguayante,80.0,0.006114338122898196
8,normal,Normal,Laja,Pedro Medina,26.0,0.0019871598899419136
8,normal,Normal,Laja,Manquimávida,20.0,0.001528584530724549
8,normal,Normal,Laja,La Leonera,44.0,0.003362885967594008
8,normal,Normal,Laja,Hualqui,114.0,0.00871293182512993
8,normal,Normal,Laja,Quilacoya,12.0,0.0009171507184347294
8,normal,Normal,Laja,San Miguel,2.0,0.0001528584530724549
8,normal,Normal,Laja,Unihue,7.0,0.0005350045857535922
8,normal,Normal,Laja,Valle Chanco,5.0,0.0003821461326811373
8,normal,Normal,Laja,Los Acacios,41.0,0.0031335982879853257
8,normal,Normal,Laja,Talcamávida,57.0,0.004356465912564965
8,normal,Normal,Laja,Gomero,12.0,0.0009171507184347294
8,normal,Normal,Laja,Buenuraqui,27.0,0.002063589116478141
8,normal,Normal,Laja,San Rosendo,3.0,0.00022928767960868235
8,normal,Normal,Laja,Laja,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Quilacoya,16.0,0.0026986001011975037
8,adulto_mayor,Adulto mayor,Mercado,San Miguel,22.0,0.0037105751391465678
8,adulto_mayor,Adulto mayor,Mercado,Unihue,20.0,0.0033732501264968798
8,adulto_mayor,Adulto mayor,Mercado,Valle Chanco,1.0,0.00016866250632484398
8,adulto_mayor,Adulto mayor,Mercado,Los Acacios,12.0,0.0020239500758981277
8,adulto_mayor,Adulto mayor,Mercado,Talcamávida,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,Mercado,Gomero,0.0,0.0
8,adulto_mayor,Adulto mayor,Mercado,Buenuraqui,11.0,0.0018552875695732839
8,adulto_mayor,Adulto mayor,Mercado,San Rosendo,12.0,0.0020239500758981277
8,adulto_mayor,Adulto mayor,Mercado,Laja,42.0,0.0070838252656434475
8,adulto_mayor,Adulto mayor,El Arenal,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Quilacoya,5.0,0.0008433125316242199
8,adulto_mayor,Adulto mayor,El Arenal,San Miguel,12.0,0.0020239500758981277
8,adulto_mayor,Adulto mayor,El Arenal,Unihue,3.0,0.0005059875189745319
8,adulto_mayor,Adulto mayor,El Arenal,Valle Chanco,1.0,0.00016866250632484398
8,adulto_mayor,Adulto mayor,El Arenal,Los Acacios,0.0,0.0
8,adulto_mayor,Adulto mayor,El Arenal,Talcamávida,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,El Arenal,Gomero,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,El Arenal,Buenuraqui,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,El Arenal,San Rosendo,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,El Arenal,Laja,13.0,0.0021926125822229717
8,adulto_mayor,Adulto mayor,Higueras,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Quilacoya,3.0,0.0005059875189745319
8,adulto_mayor,Adulto mayor,Higueras,San Miguel,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,Higueras,Unihue,1.0,0.00016866250632484398
8,adulto_mayor,Adulto mayor,Higueras,Valle Chanco,1.0,0.00016866250632484398
8,adulto_mayor,Adulto mayor,Higueras,Los Acacios,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,Higueras,Talcamávida,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,Higueras,Gomero,0.0,0.0
8,adulto_mayor,Adulto mayor,Higueras,Buenuraqui,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,Higueras,San Rosendo,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,Higueras,Laja,13.0,0.0021926125822229717
8,adulto_mayor,Adulto mayor,Los Cóndores,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Quilacoya,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,Los Cóndores,San Miguel,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Unihue,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,Los Cóndores,Valle Chanco,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Los Acacios,9.0,0.0015179625569235959
8,adulto_mayor,Adulto mayor,Los Cóndores,Talcamávida,22.0,0.0037105751391465678
8,adulto_mayor,Adulto mayor,Los Cóndores,Gomero,0.0,0.0
8,adulto_mayor,Adulto mayor,Los Cóndores,Buenuraqui,3.0,0.0005059875189745319
8,adulto_mayor,Adulto mayor,Los Cóndores,San Rosendo,3.0,0.0005059875189745319
8,adulto_mayor,Adulto mayor,Los Cóndores,Laja,28.0,0.004722550177095631
8,adulto_mayor,Adulto mayor,UTFSM,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Quilacoya,11.0,0.0018552875695732839
8,adulto_mayor,Adulto mayor,UTFSM,San Miguel,3.0,0.0005059875189745319
8,adulto_mayor,Adulto mayor,UTFSM,Unihue,9.0,0.0015179625569235959
8,adulto_mayor,Adulto mayor,UTFSM,Valle Chanco,8.0,0.0013493000505987519
8,adulto_mayor,Adulto mayor,UTFSM,Los Acacios,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,UTFSM,Talcamávida,2.0,0.00033732501264968796
8,adulto_mayor,Adulto mayor,UTFSM,Gomero,0.0,0.0
8,adulto_mayor,Adulto mayor,UTFSM,Buenuraqui,9.0,0.0015179625569235959
8,adulto_mayor,Adulto mayor,UTFSM,San Rosendo,4.0,0.0006746500252993759
8,adulto_mayor,Adulto mayor,UTFSM,Laja,33.0,0.0055658627087198514
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Mercado,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,El Arenal,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Higueras,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Los Cóndores,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,UTFSM,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Lorenzo Arenas,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Concepción,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Chiguayante,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Pedro Medina,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Manquimávida,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,La Leonera,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Hualqui,0.0,0.0
8,adulto_mayor,Adulto mayor,Lorenzo Arenas,Quilacoya,0.0,0.0
