periodo,mes,tipo_pasajero,origen,destino,factor_od
2027-05,5,Estudiante,Los Canelos,Cristo Redentor,0.002025535210557886
2027-05,5,Estudiante,Los Canelos,Laguna Quiñenco,0.0026940292514461995
2027-05,5,Estudiante,Los Canelos,Intermodal Coronel,0.002174832011018033
2027-05,5,Estudiante,Los Canelos,Pasajero Lota,0.0
2027-05,5,Estudiante,Los Canelos,Concepción Centro,0.0
2027-05,5,Estudiante,Huinca,Hualqui,0.00012717404429138818
2027-05,5,Estudiante,Huinca,La Leonera,3.763022573869576e-05
2027-05,5,Estudiante,Huinca,Manquimávida,4.3450370857675806e-05
2027-05,5,Estudiante,Huinca,Pedro Medina,4.122032643660788e-05
2027-05,5,Estudiante,Huinca,Chiguayante,5.2582434092583316e-05
2027-05,5,Estudiante,Huinca,Concepción,0.026946678522793716
2027-05,5,Estudiante,Huinca,Lorenzo Arenas,7.706292331453342e-05
2027-05,5,Estudiante,Huinca,UTFSM,0.0005647285618223287
2027-05,5,Estudiante,Huinca,Los Cóndores,0.00017493578766404605
2027-05,5,Estudiante,Huinca,Higueras,0.0002060460364650261
2027-05,5,Estudiante,Huinca,El Arenal,3.0471477445495354e-05
2027-05,5,Estudiante,Huinca,Mercado,9.426438738753029e-05
2027-05,5,Estudiante,Huinca,Juan Pablo II,0.002249999164672996
2027-05,5,Estudiante,Huinca,Diagonal Biobío,0.0016280417226448229
2027-05,5,Estudiante,Huinca,Alborada,0.00046976556218808084
2027-05,5,Estudiante,Huinca,Costa Mar,0.002761611386937957
2027-05,5,Estudiante,Huinca,El Parque,0.00036514241689912253
2027-05,5,Estudiante,Huinca,Lomas Coloradas,0.0012799846737674575
2027-05,5,Estudiante,Huinca,C. Raúl Silva H.,0.0006586760631264086
2027-05,5,Estudiante,Huinca,Hito Galvarino,0.0005785713368027368
2027-05,5,Estudiante,Huinca,Los Canelos,0.000776138857678374
2027-05,5,Estudiante,Huinca,Huinca,0.0002868423498022884
2027-05,5,Estudiante,Huinca,Cristo Redentor,0.0007580912044323454
2027-05,5,Estudiante,Huinca,Laguna Quiñenco,0.0015251744456473066
2027-05,5,Estudiante,Huinca,Intermodal Coronel,0.0010932507697512756
2027-05,5,Estudiante,Huinca,Pasajero Lota,0.0
2027-05,5,Estudiante,Huinca,Concepción Centro,0.0
2027-05,5,Estudiante,Cristo Redentor,Hualqui,0.0001662534708728549
2027-05,5,Estudiante,Cristo Redentor,La Leonera,7.429801466355573e-05
2027-05,5,Estudiante,Cristo Redentor,Manquimávida,5.822321239825696e-05
2027-05,5,Estudiante,Cristo Redentor,Pedro Medina,5.6241692723060635e-05
2027-05,5,Estudiante,Cristo Redentor,Chiguayante,0.0001192736451752595
2027-05,5,Estudiante,Cristo Redentor,Concepción,0.04849157772063364
2027-05,5,Estudiante,Cristo Redentor,Lorenzo Arenas,0.00019130634652449362
2027-05,5,Estudiante,Cristo Redentor,UTFSM,0.0012873483062109932
2027-05,5,Estudiante,Cristo Redentor,Los Cóndores,0.000224661134169406
2027-05,5,Estudiante,Cristo Redentor,Higueras,0.00034690310685527373
2027-05,5,Estudiante,Cristo Redentor,El Arenal,9.639512904385228e-05
2027-05,5,Estudiante,Cristo Redentor,Mercado,0.00016664980740537555
2027-05,5,Estudiante,Cristo Redentor,Juan Pablo II,0.0036898481898288574
2027-05,5,Estudiante,Cristo Redentor,Diagonal Biobío,0.0027361501940816003
2027-05,5,Estudiante,Cristo Redentor,Alborada,0.0003517298796073373
2027-05,5,Estudiante,Cristo Redentor,Costa Mar,0.004230618342341348
2027-05,5,Estudiante,Cristo Redentor,El Parque,0.000676513684262692
2027-05,5,Estudiante,Cristo Redentor,Lomas Coloradas,0.001618847123013712
2027-05,5,Estudiante,Cristo Redentor,C. Raúl Silva H.,0.0009813351604398336
2027-05,5,Estudiante,Cristo Redentor,Hito Galvarino,0.0008416020418343817
2027-05,5,Estudiante,Cristo Redentor,Los Canelos,0.0021803384005859242
2027-05,5,Estudiante,Cristo Redentor,Huinca,0.0007887927462905044
2027-05,5,Estudiante,Cristo Redentor,Cristo Redentor,0.0004907214320205508
2027-05,5,Estudiante,Cristo Redentor,Laguna Quiñenco,0.0020660942955225544
2027-05,5,Estudiante,Cristo Redentor,Intermodal Coronel,0.001599827807325455
2027-05,5,Estudiante,Cristo Redentor,Pasajero Lota,0.0
2027-05,5,Estudiante,Cristo Redentor,Concepción Centro,0.0
2027-05,5,Estudiante,Laguna Quiñenco,Hualqui,0.00012234772537014974
2027-05,5,Estudiante,Laguna Quiñenco,La Leonera,6.264250254527863e-05
2027-05,5,Estudiante,Laguna Quiñenco,Manquimávida,8.12525223358572e-05
2027-05,5,Estudiante,Laguna Quiñenco,Pedro Medina,5.5721954477692606e-05
2027-05,5,Estudiante,Laguna Quiñenco,Chiguayante,7.691516054352493e-05
2027-05,5,Estudiante,Laguna Quiñenco,Concepción,0.03973179662698163
2027-05,5,Estudiante,Laguna Quiñenco,Lorenzo Arenas,0.00016893202681925648
2027-05,5,Estudiante,Laguna Quiñenco,UTFSM,0.0010097054988235119
2027-05,5,Estudiante,Laguna Quiñenco,Los Cóndores,0.00013916370708905854
2027-05,5,Estudiante,Laguna Quiñenco,Higueras,0.0003201403590412121
2027-05,5,Estudiante,Laguna Quiñenco,El Arenal,8.412892234203492e-05
2027-05,5,Estudiante,Laguna Quiñenco,Mercado,0.00010749680736804918
2027-05,5,Estudiante,Laguna Quiñenco,Juan Pablo II,0.002213974154046519
2027-05,5,Estudiante,Laguna Quiñenco,Diagonal Biobío,0.0016123411863976722
2027-05,5,Estudiante,Laguna Quiñenco,Alborada,0.0002249982419401096
2027-05,5,Estudiante,Laguna Quiñenco,Costa Mar,0.0043617108863335365
2027-05,5,Estudiante,Laguna Quiñenco,El Parque,0.0007661888438665578
2027-05,5,Estudiante,Laguna Quiñenco,Lomas Coloradas,0.0013148357154925804
2027-05,5,Estudiante,Laguna Quiñenco,C. Raúl Silva H.,0.0008443735964006254
2027-05,5,Estudiante,Laguna Quiñenco,Hito Galvarino,0.000871922544878899
2027-05,5,Estudiante,Laguna Quiñenco,Los Canelos,0.003014620947640463
2027-05,5,Estudiante,Laguna Quiñenco,Huinca,0.0015616765539760915
2027-05,5,Estudiante,Laguna Quiñenco,Cristo Redentor,0.0020814008060280405
2027-05,5,Estudiante,Laguna Quiñenco,Laguna Quiñenco,0.0005124160333908834
2027-05,5,Estudiante,Laguna Quiñenco,Intermodal Coronel,0.0011852035066784222
2027-05,5,Estudiante,Laguna Quiñenco,Pasajero Lota,0.0
2027-05,5,Estudiante,Laguna Quiñenco,Concepción Centro,0.0
2027-05,5,Estudiante,Intermodal Coronel,Hualqui,0.00019594359756847313
2027-05,5,Estudiante,Intermodal Coronel,La Leonera,0.00010392385584318609
2027-05,5,Estudiante,Intermodal Coronel,Manquimávida,9.705256018308523e-05
2027-05,5,Estudiante,Intermodal Coronel,Pedro Medina,6.131673901611906e-05
2027-05,5,Estudiante,Intermodal Coronel,Chiguayante,0.00019538363602593855
2027-05,5,Estudiante,Intermodal Coronel,Concepción,0.05796729545888527
2027-05,5,Estudiante,Intermodal Coronel,Lorenzo Arenas,0.00018584743450266776
2027-05,5,Estudiante,Intermodal Coronel,UTFSM,0.0013188753646806554
2027-05,5,Estudiante,Intermodal Coronel,Los Cóndores,0.0003492283917739233
2027-05,5,Estudiante,Intermodal Coronel,Higueras,0.0006493503009739172
2027-05,5,Estudiante,Intermodal Coronel,El Arenal,7.250486733995284e-05
2027-05,5,Estudiante,Intermodal Coronel,Mercado,0.00015234265508629955
2027-05,5,Estudiante,Intermodal Coronel,Juan Pablo II,0.0033926634729320093
2027-05,5,Estudiante,Intermodal Coronel,Diagonal Biobío,0.0019511911161841917
2027-05,5,Estudiante,Intermodal Coronel,Alborada,0.0004259245702097913
2027-05,5,Estudiante,Intermodal Coronel,Costa Mar,0.0031722846290288785
2027-05,5,Estudiante,Intermodal Coronel,El Parque,0.0005870314546007405
2027-05,5,Estudiante,Intermodal Coronel,Lomas Coloradas,0.001568673879341889
2027-05,5,Estudiante,Intermodal Coronel,C. Raúl Silva H.,0.0011615574012656044
2027-05,5,Estudiante,Intermodal Coronel,Hito Galvarino,0.0007586419867420864
2027-05,5,Estudiante,Intermodal Coronel,Los Canelos,0.002500055695430052
2027-05,5,Estudiante,Intermodal Coronel,Huinca,0.001267510231511982
2027-05,5,Estudiante,Intermodal Coronel,Cristo Redentor,0.0019128542334576023
2027-05,5,Estudiante,Intermodal Coronel,Laguna Quiñenco,0.0017605096157040944
2027-05,5,Estudiante,Intermodal Coronel,Intermodal Coronel,0.00038639816672436374
2027-05,5,Estudiante,Intermodal Coronel,Pasajero Lota,0.0
2027-05,5,Estudiante,Intermodal Coronel,Concepción Centro,0.0
2027-05,5,Estudiante,Pasajero Lota,Hualqui,0.0
2027-05,5,Estudiante,Pasajero Lota,La Leonera,0.0
2027-05,5,Estudiante,Pasajero Lota,Manquimávida,0.0
2027-05,5,Estudiante,Pasajero Lota,Pedro Medina,0.0
2027-05,5,Estudiante,Pasajero Lota,Chiguayante,0.0
2027-05,5,Estudiante,Pasajero Lota,Concepción,0.0
2027-05,5,Estudiante,Pasajero Lota,Lorenzo Arenas,0.0
2027-05,5,Estudiante,Pasajero Lota,UTFSM,0.0
2027-05,5,Estudiante,Pasajero Lota,Los Cóndores,0.0
2027-05,5,Estudiante,Pasajero Lota,Higueras,0.0
2027-05,5,Estudiante,Pasajero Lota,El Arenal,0.0
2027-05,5,Estudiante,Pasajero Lota,Mercado,0.0
2027-05,5,Estudiante,Pasajero Lota,Juan Pablo II,0.0
2027-05,5,Estudiante,Pasajero Lota,Diagonal Biobío,0.0
2027-05,5,Estudiante,Pasajero Lota,Alborada,0.0
2027-05,5,Estudiante,Pasajero Lota,Costa Mar,0.0
2027-05,5,Estudiante,Pasajero Lota,El Parque,0.0
2027-05,5,Estudiante,Pasajero Lota,Lomas Coloradas,0.0
2027-05,5,Estudiante,Pasajero Lota,C. Raúl Silva H.,0.0
2027-05,5,Estudiante,Pasajero Lota,Hito Galvarino,0.0
2027-05,5,Estudiante,Pasajero Lota,Los Canelos,0.0
2027-05,5,Estudiante,Pasajero Lota,Huinca,0.0
2027-05,5,Estudiante,Pasajero Lota,Cristo Redentor,0.0
2027-05,5,Estudiante,Pasajero Lota,Laguna Quiñenco,0.0
2027-05,5,Estudiante,Pasajero Lota,Intermodal Coronel,0.0
2027-05,5,Estudiante,Pasajero Lota,Pasajero Lota,0.0
2027-05,5,Estudiante,Pasajero Lota,Concepción Centro,0.0
2027-05,5,Estudiante,Concepción Centro,Hualqui,0.0
2027-05,5,Estudiante,Concepción Centro,La Leonera,0.0
2027-05,5,Estudiante,Concepción Centro,Manquimávida,0.0
2027-05,5,Estudiante,Concepción Centro,Pedro Medina,0.0
2027-05,5,Estudiante,Concepción Centro,Chiguayante,0.0
2027-05,5,Estudiante,Concepción Centro,Concepción,0.0
2027-05,5,Estudiante,Concepción Centro,Lorenzo Arenas,0.0
2027-05,5,Estudiante,Concepción Centro,UTFSM,0.0
2027-05,5,Estudiante,Concepción Centro,Los Cóndores,0.0
2027-05,5,Estudiante,Concepción Centro,Higueras,0.0
2027-05,5,Estudiante,Concepción Centro,El Arenal,0.0
2027-05,5,Estudiante,Concepción Centro,Mercado,0.0
2027-05,5,Estudiante,Concepción Centro,Juan Pablo II,0.0
2027-05,5,Estudiante,Concepción Centro,Diagonal Biobío,0.0
2027-05,5,Estudiante,Concepción Centro,Alborada,0.0
2027-05,5,Estudiante,Concepción Centro,Costa Mar,0.0
2027-05,5,Estudiante,Concepción Centro,El Parque,0.0
2027-05,5,Estudiante,Concepción Centro,Lomas Coloradas,0.0
2027-05,5,Estudiante,Concepción Centro,C. Raúl Silva H.,0.0
2027-05,5,Estudiante,Concepción Centro,Hito Galvarino,0.0
2027-05,5,Estudiante,Concepción Centro,Los Canelos,0.0
2027-05,5,Estudiante,Concepción Centro,Huinca,0.0
2027-05,5,Estudiante,Concepción Centro,Cristo Redentor,0.0
2027-05,5,Estudiante,Concepción Centro,Laguna Quiñenco,0.0
2027-05,5,Estudiante,Concepción Centro,Intermodal Coronel,0.0
2027-05,5,Estudiante,Concepción Centro,Pasajero Lota,0.0
2027-05,5,Estudiante,Concepción Centro,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Hualqui,Hualqui,6.96082116770961e-05
2027-05,5,Adulto Mayor,Hualqui,La Leonera,3.185412404720082e-05
2027-05,5,Adulto Mayor,Hualqui,Manquimávida,0.00016763140733824024
2027-05,5,Adulto Mayor,Hualqui,Pedro Medina,6.330421891414044e-05
2027-05,5,Adulto Mayor,Hualqui,Chiguayante,0.0003072989218672627
2027-05,5,Adulto Mayor,Hualqui,Concepción,0.006075023794132988
2027-05,5,Adulto Mayor,Hualqui,Lorenzo Arenas,0.00010526053959860891
2027-05,5,Adulto Mayor,Hualqui,UTFSM,0.00036841964133563064
2027-05,5,Adulto Mayor,Hualqui,Los Cóndores,0.0004152366736030144
2027-05,5,Adulto Mayor,Hualqui,Higueras,0.0001630107506240028
2027-05,5,Adulto Mayor,Hualqui,El Arenal,0.00016038635732055516
2027-05,5,Adulto Mayor,Hualqui,Mercado,0.0004692509874713205
2027-05,5,Adulto Mayor,Hualqui,Juan Pablo II,0.0007492662042977766
2027-05,5,Adulto Mayor,Hualqui,Diagonal Biobío,8.50027875229124e-05
2027-05,5,Adulto Mayor,Hualqui,Alborada,1.3464988149529223e-05
2027-05,5,Adulto Mayor,Hualqui,Costa Mar,6.511174146536727e-05
2027-05,5,Adulto Mayor,Hualqui,El Parque,0.0002182021649689622
2027-05,5,Adulto Mayor,Hualqui,Lomas Coloradas,0.00030074008862832205
2027-05,5,Adulto Mayor,Hualqui,C. Raúl Silva H.,6.308273635976145e-05
2027-05,5,Adulto Mayor,Hualqui,Hito Galvarino,8.160620718155611e-05
2027-05,5,Adulto Mayor,Hualqui,Los Canelos,0.00020145045229533884
2027-05,5,Adulto Mayor,Hualqui,Huinca,0.00012503954432081674
2027-05,5,Adulto Mayor,Hualqui,Cristo Redentor,0.00018549015959834202
2027-05,5,Adulto Mayor,Hualqui,Laguna Quiñenco,0.00021258319405755016
2027-05,5,Adulto Mayor,Hualqui,Intermodal Coronel,0.00018565680496563093
2027-05,5,Adulto Mayor,Hualqui,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Hualqui,Concepción Centro,0.0
2027-05,5,Adulto Mayor,La Leonera,Hualqui,0.00010143323372911838
2027-05,5,Adulto Mayor,La Leonera,La Leonera,2.822830780858082e-05
2027-05,5,Adulto Mayor,La Leonera,Manquimávida,3.160535002896251e-05
2027-05,5,Adulto Mayor,La Leonera,Pedro Medina,3.170086778270869e-05
2027-05,5,Adulto Mayor,La Leonera,Chiguayante,7.513498466325603e-05
2027-05,5,Adulto Mayor,La Leonera,Concepción,0.002085314292954744
2027-05,5,Adulto Mayor,La Leonera,Lorenzo Arenas,0.00017159594591861197
2027-05,5,Adulto Mayor,La Leonera,UTFSM,0.00010669191290041921
2027-05,5,Adulto Mayor,La Leonera,Los Cóndores,0.00029274985634617835
2027-05,5,Adulto Mayor,La Leonera,Higueras,0.0004161683416133534
2027-05,5,Adulto Mayor,La Leonera,El Arenal,0.00020629789402630007
2027-05,5,Adulto Mayor,La Leonera,Mercado,0.0004994577281597856
2027-05,5,Adulto Mayor,La Leonera,Juan Pablo II,0.00047316829395200363
2027-05,5,Adulto Mayor,La Leonera,Diagonal Biobío,0.0001725089739642342
2027-05,5,Adulto Mayor,La Leonera,Alborada,3.427752969358631e-05
2027-05,5,Adulto Mayor,La Leonera,Costa Mar,9.563778480245071e-05
2027-05,5,Adulto Mayor,La Leonera,El Parque,0.00023146678876128615
2027-05,5,Adulto Mayor,La Leonera,Lomas Coloradas,0.00022288056138386835
2027-05,5,Adulto Mayor,La Leonera,C. Raúl Silva H.,0.00013997011205671078
2027-05,5,Adulto Mayor,La Leonera,Hito Galvarino,7.790204498872844e-05
2027-05,5,Adulto Mayor,La Leonera,Los Canelos,0.00018687011108233542
2027-05,5,Adulto Mayor,La Leonera,Huinca,0.0001547160926632312
2027-05,5,Adulto Mayor,La Leonera,Cristo Redentor,0.0002968606891545347
2027-05,5,Adulto Mayor,La Leonera,Laguna Quiñenco,0.00039098265111019403
2027-05,5,Adulto Mayor,La Leonera,Intermodal Coronel,0.00022357259073822454
2027-05,5,Adulto Mayor,La Leonera,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,La Leonera,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Manquimávida,Hualqui,0.0002787135524712996
2027-05,5,Adulto Mayor,Manquimávida,La Leonera,2.273259300923546e-05
2027-05,5,Adulto Mayor,Manquimávida,Manquimávida,3.573524778894639e-05
2027-05,5,Adulto Mayor,Manquimávida,Pedro Medina,8.763645876099859e-05
2027-05,5,Adulto Mayor,Manquimávida,Chiguayante,0.00017543436582292388
2027-05,5,Adulto Mayor,Manquimávida,Concepción,0.0020003671346937747
2027-05,5,Adulto Mayor,Manquimávida,Lorenzo Arenas,0.00047475684431693305
2027-05,5,Adulto Mayor,Manquimávida,UTFSM,0.000117746204049171
2027-05,5,Adulto Mayor,Manquimávida,Los Cóndores,0.0002828302704782303
2027-05,5,Adulto Mayor,Manquimávida,Higueras,0.0005389713614209005
2027-05,5,Adulto Mayor,Manquimávida,El Arenal,0.00013769367882606265
2027-05,5,Adulto Mayor,Manquimávida,Mercado,0.0006502199306925125
2027-05,5,Adulto Mayor,Manquimávida,Juan Pablo II,0.0006705513295537011
2027-05,5,Adulto Mayor,Manquimávida,Diagonal Biobío,9.5612470508701e-05
2027-05,5,Adulto Mayor,Manquimávida,Alborada,1.063689108698957e-05
2027-05,5,Adulto Mayor,Manquimávida,Costa Mar,0.00010046804045541609
2027-05,5,Adulto Mayor,Manquimávida,El Parque,1.9489280412372236e-05
2027-05,5,Adulto Mayor,Manquimávida,Lomas Coloradas,0.0002018720042249772
2027-05,5,Adulto Mayor,Manquimávida,C. Raúl Silva H.,0.00014296224885180882
2027-05,5,Adulto Mayor,Manquimávida,Hito Galvarino,0.00016714303512899473
2027-05,5,Adulto Mayor,Manquimávida,Los Canelos,0.000161281858212157
2027-05,5,Adulto Mayor,Manquimávida,Huinca,7.838791177236345e-05
2027-05,5,Adulto Mayor,Manquimávida,Cristo Redentor,0.00012577468324246306
2027-05,5,Adulto Mayor,Manquimávida,Laguna Quiñenco,0.00012503668331237307
2027-05,5,Adulto Mayor,Manquimávida,Intermodal Coronel,0.00022617478727059672
2027-05,5,Adulto Mayor,Manquimávida,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Manquimávida,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Pedro Medina,Hualqui,8.142211720892827e-05
2027-05,5,Adulto Mayor,Pedro Medina,La Leonera,2.9864177287668728e-05
2027-05,5,Adulto Mayor,Pedro Medina,Manquimávida,6.198791812295001e-05
2027-05,5,Adulto Mayor,Pedro Medina,Pedro Medina,2.2591000660806527e-05
2027-05,5,Adulto Mayor,Pedro Medina,Chiguayante,6.420673312379363e-05
2027-05,5,Adulto Mayor,Pedro Medina,Concepción,0.001172963301149806
2027-05,5,Adulto Mayor,Pedro Medina,Lorenzo Arenas,7.271863171881597e-05
2027-05,5,Adulto Mayor,Pedro Medina,UTFSM,8.415239781353285e-05
2027-05,5,Adulto Mayor,Pedro Medina,Los Cóndores,0.0002017197496736729
2027-05,5,Adulto Mayor,Pedro Medina,Higueras,0.00040887197957369006
2027-05,5,Adulto Mayor,Pedro Medina,El Arenal,7.406541776011188e-05
2027-05,5,Adulto Mayor,Pedro Medina,Mercado,0.00035133367977988766
2027-05,5,Adulto Mayor,Pedro Medina,Juan Pablo II,0.00026893225205909185
2027-05,5,Adulto Mayor,Pedro Medina,Diagonal Biobío,9.485638358151676e-05
2027-05,5,Adulto Mayor,Pedro Medina,Alborada,1.1337800396609649e-05
2027-05,5,Adulto Mayor,Pedro Medina,Costa Mar,9.601959510772173e-05
2027-05,5,Adulto Mayor,Pedro Medina,El Parque,8.105638109112807e-05
2027-05,5,Adulto Mayor,Pedro Medina,Lomas Coloradas,0.00018453728262278298
2027-05,5,Adulto Mayor,Pedro Medina,C. Raúl Silva H.,0.0003902615919755113
2027-05,5,Adulto Mayor,Pedro Medina,Hito Galvarino,0.00018271426582013356
2027-05,5,Adulto Mayor,Pedro Medina,Los Canelos,0.0001207376784636693
2027-05,5,Adulto Mayor,Pedro Medina,Huinca,5.185979313570847e-05
2027-05,5,Adulto Mayor,Pedro Medina,Cristo Redentor,5.7160512100308036e-05
2027-05,5,Adulto Mayor,Pedro Medina,Laguna Quiñenco,6.63069632204479e-05
2027-05,5,Adulto Mayor,Pedro Medina,Intermodal Coronel,0.00011718983890122295
2027-05,5,Adulto Mayor,Pedro Medina,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Pedro Medina,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Chiguayante,Hualqui,0.0007201468517734488
2027-05,5,Adulto Mayor,Chiguayante,La Leonera,9.356226128693806e-05
2027-05,5,Adulto Mayor,Chiguayante,Manquimávida,8.290467737477806e-05
2027-05,5,Adulto Mayor,Chiguayante,Pedro Medina,3.810292841255592e-05
2027-05,5,Adulto Mayor,Chiguayante,Chiguayante,5.904093234576113e-05
2027-05,5,Adulto Mayor,Chiguayante,Concepción,0.002363078574951525
2027-05,5,Adulto Mayor,Chiguayante,Lorenzo Arenas,0.00021401089697255072
2027-05,5,Adulto Mayor,Chiguayante,UTFSM,0.0001824144561394617
2027-05,5,Adulto Mayor,Chiguayante,Los Cóndores,0.0006094016514757271
2027-05,5,Adulto Mayor,Chiguayante,Higueras,0.00033130321466523114
2027-05,5,Adulto Mayor,Chiguayante,El Arenal,0.0003331364567642362
2027-05,5,Adulto Mayor,Chiguayante,Mercado,0.00041839878194809314
2027-05,5,Adulto Mayor,Chiguayante,Juan Pablo II,0.00038042156923891857
2027-05,5,Adulto Mayor,Chiguayante,Diagonal Biobío,0.0001411952799260235
2027-05,5,Adulto Mayor,Chiguayante,Alborada,8.373069276332285e-05
2027-05,5,Adulto Mayor,Chiguayante,Costa Mar,0.0004029158391017191
2027-05,5,Adulto Mayor,Chiguayante,El Parque,0.00020514735098011257
2027-05,5,Adulto Mayor,Chiguayante,Lomas Coloradas,0.00035373259059261127
2027-05,5,Adulto Mayor,Chiguayante,C. Raúl Silva H.,8.966356397012489e-05
2027-05,5,Adulto Mayor,Chiguayante,Hito Galvarino,3.9788738081119584e-05
2027-05,5,Adulto Mayor,Chiguayante,Los Canelos,0.0004579729742398283
2027-05,5,Adulto Mayor,Chiguayante,Huinca,0.00010423603077566097
2027-05,5,Adulto Mayor,Chiguayante,Cristo Redentor,0.00017000165408254298
2027-05,5,Adulto Mayor,Chiguayante,Laguna Quiñenco,0.0002688949612779041
2027-05,5,Adulto Mayor,Chiguayante,Intermodal Coronel,0.00030700938610363427
2027-05,5,Adulto Mayor,Chiguayante,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Chiguayante,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Concepción,Hualqui,0.005559341730027878
2027-05,5,Adulto Mayor,Concepción,La Leonera,0.0018718017409498067
2027-05,5,Adulto Mayor,Concepción,Manquimávida,0.0024210210865975635
2027-05,5,Adulto Mayor,Concepción,Pedro Medina,0.0009252803031521352
2027-05,5,Adulto Mayor,Concepción,Chiguayante,0.002571687891360644
2027-05,5,Adulto Mayor,Concepción,Concepción,0.0064194013345384646
2027-05,5,Adulto Mayor,Concepción,Lorenzo Arenas,0.0006687992060133443
2027-05,5,Adulto Mayor,Concepción,UTFSM,0.0008598393418289002
2027-05,5,Adulto Mayor,Concepción,Los Cóndores,0.004477418113930545
2027-05,5,Adulto Mayor,Concepción,Higueras,0.0017921742587395178
2027-05,5,Adulto Mayor,Concepción,El Arenal,0.001862110518613474
2027-05,5,Adulto Mayor,Concepción,Mercado,0.0021195755740869176
2027-05,5,Adulto Mayor,Concepción,Juan Pablo II,0.0044937883509446035
2027-05,5,Adulto Mayor,Concepción,Diagonal Biobío,0.003583690183399982
2027-05,5,Adulto Mayor,Concepción,Alborada,0.0017709772334377227
2027-05,5,Adulto Mayor,Concepción,Costa Mar,0.009238027091340492
2027-05,5,Adulto Mayor,Concepción,El Parque,0.003904386009886838
2027-05,5,Adulto Mayor,Concepción,Lomas Coloradas,0.021027307126887655
2027-05,5,Adulto Mayor,Concepción,C. Raúl Silva H.,0.01549273977044875
2027-05,5,Adulto Mayor,Concepción,Hito Galvarino,0.0118562986883152
2027-05,5,Adulto Mayor,Concepción,Los Canelos,0.04388597023943653
2027-05,5,Adulto Mayor,Concepción,Huinca,0.023121966266620598
2027-05,5,Adulto Mayor,Concepción,Cristo Redentor,0.0322717038828508
2027-05,5,Adulto Mayor,Concepción,Laguna Quiñenco,0.02682698058117148
2027-05,5,Adulto Mayor,Concepción,Intermodal Coronel,0.030722613037984556
2027-05,5,Adulto Mayor,Concepción,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Concepción,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Lorenzo Arenas,Hualqui,9.402464528824186e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,La Leonera,0.00017252173617895433
2027-05,5,Adulto Mayor,Lorenzo Arenas,Manquimávida,0.0001999101955177554
2027-05,5,Adulto Mayor,Lorenzo Arenas,Pedro Medina,7.319535865004889e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,Chiguayante,0.00028542978075460747
2027-05,5,Adulto Mayor,Lorenzo Arenas,Concepción,0.0007249566124573284
2027-05,5,Adulto Mayor,Lorenzo Arenas,Lorenzo Arenas,1.523568017796031e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,UTFSM,0.00011931150042154675
2027-05,5,Adulto Mayor,Lorenzo Arenas,Los Cóndores,0.00026300215343191233
2027-05,5,Adulto Mayor,Lorenzo Arenas,Higueras,0.00014502002194740742
2027-05,5,Adulto Mayor,Lorenzo Arenas,El Arenal,0.00036186472245062183
2027-05,5,Adulto Mayor,Lorenzo Arenas,Mercado,0.0006597147652156584
2027-05,5,Adulto Mayor,Lorenzo Arenas,Juan Pablo II,3.938867589801827e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,Diagonal Biobío,4.5319843512689206e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,Alborada,3.0337503065095773e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,Costa Mar,0.000261781541440103
2027-05,5,Adulto Mayor,Lorenzo Arenas,El Parque,0.00013933607896880689
2027-05,5,Adulto Mayor,Lorenzo Arenas,Lomas Coloradas,0.00022580475604385078
2027-05,5,Adulto Mayor,Lorenzo Arenas,C. Raúl Silva H.,0.00018156654656617438
2027-05,5,Adulto Mayor,Lorenzo Arenas,Hito Galvarino,0.00028709111137279045
2027-05,5,Adulto Mayor,Lorenzo Arenas,Los Canelos,0.0002810228222263357
2027-05,5,Adulto Mayor,Lorenzo Arenas,Huinca,0.00010501507626476948
2027-05,5,Adulto Mayor,Lorenzo Arenas,Cristo Redentor,0.0005193414493432305
2027-05,5,Adulto Mayor,Lorenzo Arenas,Laguna Quiñenco,6.325368070703069e-05
2027-05,5,Adulto Mayor,Lorenzo Arenas,Intermodal Coronel,0.00029784030513364004
2027-05,5,Adulto Mayor,Lorenzo Arenas,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Lorenzo Arenas,Concepción Centro,0.0
2027-05,5,Adulto Mayor,UTFSM,Hualqui,0.0003413292865712896
2027-05,5,Adulto Mayor,UTFSM,La Leonera,0.0001811883164861107
2027-05,5,Adulto Mayor,UTFSM,Manquimávida,0.00018067549653412728
