periodo,mes,tipo_pasajero,origen,destino,viajes_proyectados
2027-05,5,Adulto Mayor,Hualqui,Los Canelos,14.721899035584165
2027-05,5,Adulto Mayor,Hualqui,Huinca,9.137827818066945
2027-05,5,Adulto Mayor,Hualqui,Cristo Redentor,13.555528769415266
2027-05,5,Adulto Mayor,Hualqui,Laguna Quiñenco,15.535474276270277
2027-05,5,Adulto Mayor,Hualqui,Intermodal Coronel,13.56770713011897
2027-05,5,Adulto Mayor,Hualqui,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Hualqui,Concepción Centro,0.0
2027-05,5,Adulto Mayor,La Leonera,Hualqui,7.412690360325605
2027-05,5,Adulto Mayor,La Leonera,La Leonera,2.062910719575161
2027-05,5,Adulto Mayor,La Leonera,Manquimávida,2.3097032883725577
2027-05,5,Adulto Mayor,La Leonera,Pedro Medina,2.3166836783927085
2027-05,5,Adulto Mayor,La Leonera,Chiguayante,5.490827375413214
2027-05,5,Adulto Mayor,La Leonera,Concepción,152.3937331911896
2027-05,5,Adulto Mayor,La Leonera,Lorenzo Arenas,12.540146532040417
2027-05,5,Adulto Mayor,La Leonera,UTFSM,7.7969920232820185
2027-05,5,Adulto Mayor,La Leonera,Los Cóndores,21.394014154367465
2027-05,5,Adulto Mayor,La Leonera,Higueras,30.413375781634077
2027-05,5,Adulto Mayor,La Leonera,El Arenal,15.07614767057589
2027-05,5,Adulto Mayor,La Leonera,Mercado,36.50012279808986
2027-05,5,Adulto Mayor,La Leonera,Juan Pablo II,34.57890399862948
2027-05,5,Adulto Mayor,La Leonera,Diagonal Biobío,12.606870168305086
2027-05,5,Adulto Mayor,La Leonera,Alborada,2.5049848515524635
2027-05,5,Adulto Mayor,La Leonera,Costa Mar,6.9891618301478635
2027-05,5,Adulto Mayor,La Leonera,El Parque,16.91547800170111
2027-05,5,Adulto Mayor,La Leonera,Lomas Coloradas,16.288000767936474
2027-05,5,Adulto Mayor,La Leonera,C. Raúl Silva H.,10.228946295326722
2027-05,5,Adulto Mayor,La Leonera,Hito Galvarino,5.693042770180626
2027-05,5,Adulto Mayor,La Leonera,Los Canelos,13.656374938733235
2027-05,5,Adulto Mayor,La Leonera,Huinca,11.306575236817554
2027-05,5,Adulto Mayor,La Leonera,Cristo Redentor,21.694431775014266
2027-05,5,Adulto Mayor,La Leonera,Laguna Quiñenco,28.57281802410969
2027-05,5,Adulto Mayor,La Leonera,Intermodal Coronel,16.33857392956709
2027-05,5,Adulto Mayor,La Leonera,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,La Leonera,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Manquimávida,Hualqui,20.36824803607753
2027-05,5,Adulto Mayor,Manquimávida,La Leonera,1.6612866106071018
2027-05,5,Adulto Mayor,Manquimávida,Manquimávida,2.611514166218747
2027-05,5,Adulto Mayor,Manquimávida,Pedro Medina,6.4044288956178725
2027-05,5,Adulto Mayor,Manquimávida,Chiguayante,12.820656352909975
2027-05,5,Adulto Mayor,Manquimávida,Concepción,146.18583704090278
2027-05,5,Adulto Mayor,Manquimávida,Lorenzo Arenas,34.69499447059897
2027-05,5,Adulto Mayor,Manquimávida,UTFSM,8.604834132086467
2027-05,5,Adulto Mayor,Manquimávida,Los Cóndores,20.66909574411421
2027-05,5,Adulto Mayor,Manquimávida,Higueras,39.387759498683614
2027-05,5,Adulto Mayor,Manquimávida,El Arenal,10.062585685057567
2027-05,5,Adulto Mayor,Manquimávida,Mercado,47.51774970723755
2027-05,5,Adulto Mayor,Manquimávida,Juan Pablo II,49.003558241674554
2027-05,5,Adulto Mayor,Manquimávida,Diagonal Biobío,6.987311874128937
2027-05,5,Adulto Mayor,Manquimávida,Alborada,0.777338719525868
2027-05,5,Adulto Mayor,Manquimávida,Costa Mar,7.342154515092369
2027-05,5,Adulto Mayor,Manquimávida,El Parque,1.4242669363009963
2027-05,5,Adulto Mayor,Manquimávida,Lomas Coloradas,14.752705841305772
2027-05,5,Adulto Mayor,Manquimávida,C. Raúl Silva H.,10.447610166746134
2027-05,5,Adulto Mayor,Manquimávida,Hito Galvarino,12.214730022361408
2027-05,5,Adulto Mayor,Manquimávida,Los Canelos,11.786398123295337
2027-05,5,Adulto Mayor,Manquimávida,Huinca,5.7285496735006145
2027-05,5,Adulto Mayor,Manquimávida,Cristo Redentor,9.19155140547165
2027-05,5,Adulto Mayor,Manquimávida,Laguna Quiñenco,9.137618736990351
2027-05,5,Adulto Mayor,Manquimávida,Intermodal Coronel,16.528741160187987
2027-05,5,Adulto Mayor,Manquimávida,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Manquimávida,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Pedro Medina,Hualqui,5.950287900351751
2027-05,5,Adulto Mayor,Pedro Medina,La Leonera,2.182459248913871
2027-05,5,Adulto Mayor,Pedro Medina,Manquimávida,4.5300462800362915
2027-05,5,Adulto Mayor,Pedro Medina,Pedro Medina,1.6509391120831167
2027-05,5,Adulto Mayor,Pedro Medina,Chiguayante,4.692196178678218
2027-05,5,Adulto Mayor,Pedro Medina,Concepción,85.71957568333794
2027-05,5,Adulto Mayor,Pedro Medina,Lorenzo Arenas,5.3142415019288975
2027-05,5,Adulto Mayor,Pedro Medina,UTFSM,6.149815451378909
2027-05,5,Adulto Mayor,Pedro Medina,Los Cóndores,14.741579154289335
2027-05,5,Adulto Mayor,Pedro Medina,Higueras,29.880161266347145
2027-05,5,Adulto Mayor,Pedro Medina,El Arenal,5.41266395716084
2027-05,5,Adulto Mayor,Pedro Medina,Mercado,25.675290884613432
2027-05,5,Adulto Mayor,Pedro Medina,Juan Pablo II,19.65343545827239
2027-05,5,Adulto Mayor,Pedro Medina,Diagonal Biobío,6.932057416879997
2027-05,5,Adulto Mayor,Pedro Medina,Alborada,0.8285608238783557
2027-05,5,Adulto Mayor,Pedro Medina,Costa Mar,7.017064337692026
2027-05,5,Adulto Mayor,Pedro Medina,El Parque,5.9235600864472815
2027-05,5,Adulto Mayor,Pedro Medina,Lomas Coloradas,13.485892993135419
2027-05,5,Adulto Mayor,Pedro Medina,C. Raúl Silva H.,28.520123380545808
2027-05,5,Adulto Mayor,Pedro Medina,Hito Galvarino,13.352667830307634
2027-05,5,Adulto Mayor,Pedro Medina,Los Canelos,8.823449597060508
2027-05,5,Adulto Mayor,Pedro Medina,Huinca,3.7898879344826675
2027-05,5,Adulto Mayor,Pedro Medina,Cristo Redentor,4.177261844661011
2027-05,5,Adulto Mayor,Pedro Medina,Laguna Quiñenco,4.84567995139822
2027-05,5,Adulto Mayor,Pedro Medina,Intermodal Coronel,8.564175243304218
2027-05,5,Adulto Mayor,Pedro Medina,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Pedro Medina,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Chiguayante,Hualqui,52.62797438180693
2027-05,5,Adulto Mayor,Chiguayante,La Leonera,6.837483602111117
2027-05,5,Adulto Mayor,Chiguayante,Manquimávida,6.0586326611955785
2027-05,5,Adulto Mayor,Chiguayante,Pedro Medina,2.7845430906620954
2027-05,5,Adulto Mayor,Chiguayante,Chiguayante,4.3146820225886495
2027-05,5,Adulto Mayor,Chiguayante,Concepción,172.6926090122927
2027-05,5,Adulto Mayor,Chiguayante,Lorenzo Arenas,15.639810096458131
2027-05,5,Adulto Mayor,Chiguayante,UTFSM,13.330757887696679
2027-05,5,Adulto Mayor,Chiguayante,Los Cóndores,44.53477012794719
2027-05,5,Adulto Mayor,Chiguayante,Higueras,24.211474438962348
2027-05,5,Adulto Mayor,Chiguayante,El Arenal,24.34544686137105
2027-05,5,Adulto Mayor,Chiguayante,Mercado,30.576375253905283
2027-05,5,Adulto Mayor,Chiguayante,Juan Pablo II,27.80101940442968
2027-05,5,Adulto Mayor,Chiguayante,Diagonal Biobío,10.318480954932351
2027-05,5,Adulto Mayor,Chiguayante,Alborada,6.118997455681953
2027-05,5,Adulto Mayor,Chiguayante,Costa Mar,29.444889477820407
2027-05,5,Adulto Mayor,Chiguayante,El Parque,14.99206655599376
2027-05,5,Adulto Mayor,Chiguayante,Lomas Coloradas,25.85060209577174
2027-05,5,Adulto Mayor,Chiguayante,C. Raúl Silva H.,6.552568737863108
2027-05,5,Adulto Mayor,Chiguayante,Hito Galvarino,2.9077412242528826
2027-05,5,Adulto Mayor,Chiguayante,Los Canelos,33.46843757838982
2027-05,5,Adulto Mayor,Chiguayante,Huinca,7.6175173769258935
2027-05,5,Adulto Mayor,Chiguayante,Cristo Redentor,12.423636476210632
2027-05,5,Adulto Mayor,Chiguayante,Laguna Quiñenco,19.65071026649769
2027-05,5,Adulto Mayor,Chiguayante,Intermodal Coronel,22.436093509326696
2027-05,5,Adulto Mayor,Chiguayante,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Chiguayante,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Concepción,Hualqui,406.27393347219584
2027-05,5,Adulto Mayor,Concepción,La Leonera,136.7903418975413
2027-05,5,Adulto Mayor,Concepción,Manquimávida,176.9270189955006
2027-05,5,Adulto Mayor,Concepción,Pedro Medina,67.61902516182951
2027-05,5,Adulto Mayor,Concepción,Chiguayante,187.9376742830066
2027-05,5,Adulto Mayor,Concepción,Concepción,469.1266623587336
2027-05,5,Adulto Mayor,Concepción,Lorenzo Arenas,48.875513923257294
2027-05,5,Adulto Mayor,Concepción,UTFSM,62.83663219911821
2027-05,5,Adulto Mayor,Concepción,Los Cóndores,327.2074927721885
2027-05,5,Adulto Mayor,Concepción,Higueras,130.97120503187153
2027-05,5,Adulto Mayor,Concepción,El Arenal,136.08211218079825
2027-05,5,Adulto Mayor,Concepción,Mercado,154.8975306059413
2027-05,5,Adulto Mayor,Concepción,Juan Pablo II,328.403821565515
2027-05,5,Adulto Mayor,Concepción,Diagonal Biobío,261.89429933610234
2027-05,5,Adulto Mayor,Concepción,Alborada,129.42213694693
2027-05,5,Adulto Mayor,Concepción,Costa Mar,675.110433245986
2027-05,5,Adulto Mayor,Concepción,El Parque,285.3305911134524
2027-05,5,Adulto Mayor,Concepción,Lomas Coloradas,1536.6651649827156
2027-05,5,Adulto Mayor,Concepción,C. Raúl Silva H.,1132.2017304321703
2027-05,5,Adulto Mayor,Concepción,Hito Galvarino,866.4524216069188
2027-05,5,Adulto Mayor,Concepción,Los Canelos,3207.1649161474015
2027-05,5,Adulto Mayor,Concepción,Huinca,1689.7418149368314
2027-05,5,Adulto Mayor,Concepción,Cristo Redentor,2358.400097176609
2027-05,5,Adulto Mayor,Concepción,Laguna Quiñenco,1960.5024215412093
2027-05,5,Adulto Mayor,Concepción,Intermodal Coronel,2245.193307342084
2027-05,5,Adulto Mayor,Concepción,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Concepción,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Lorenzo Arenas,Hualqui,6.871274395357311
2027-05,5,Adulto Mayor,Lorenzo Arenas,La Leonera,12.607802824620515
2027-05,5,Adulto Mayor,Lorenzo Arenas,Manquimávida,14.609337835000636
2027-05,5,Adulto Mayor,Lorenzo Arenas,Pedro Medina,5.349080469373187
2027-05,5,Adulto Mayor,Lorenzo Arenas,Chiguayante,20.859066664480668
2027-05,5,Adulto Mayor,Lorenzo Arenas,Concepción,52.97946930458619
2027-05,5,Adulto Mayor,Lorenzo Arenas,Lorenzo Arenas,1.1134159430406625
2027-05,5,Adulto Mayor,Lorenzo Arenas,UTFSM,8.719225213825498
2027-05,5,Adulto Mayor,Lorenzo Arenas,Los Cóndores,19.220066794833485
2027-05,5,Adulto Mayor,Lorenzo Arenas,Higueras,10.597991202908462
2027-05,5,Adulto Mayor,Lorenzo Arenas,El Arenal,26.44489425443204
2027-05,5,Adulto Mayor,Lorenzo Arenas,Mercado,48.2116275000975
2027-05,5,Adulto Mayor,Lorenzo Arenas,Juan Pablo II,2.878504878538759
2027-05,5,Adulto Mayor,Lorenzo Arenas,Diagonal Biobío,3.3119516630527923
2027-05,5,Adulto Mayor,Lorenzo Arenas,Alborada,2.2170496617266675
2027-05,5,Adulto Mayor,Lorenzo Arenas,Costa Mar,19.13086507649385
2027-05,5,Adulto Mayor,Lorenzo Arenas,El Parque,10.182611472053866
2027-05,5,Adulto Mayor,Lorenzo Arenas,Lomas Coloradas,16.50169946185423
2027-05,5,Adulto Mayor,Lorenzo Arenas,C. Raúl Silva H.,13.268793077059566
2027-05,5,Adulto Mayor,Lorenzo Arenas,Hito Galvarino,20.980475881223246
2027-05,5,Adulto Mayor,Lorenzo Arenas,Los Canelos,20.53700832324594
2027-05,5,Adulto Mayor,Lorenzo Arenas,Huinca,7.674449634481556
2027-05,5,Adulto Mayor,Lorenzo Arenas,Cristo Redentor,37.953215270104856
2027-05,5,Adulto Mayor,Lorenzo Arenas,Laguna Quiñenco,4.62254758124229
2027-05,5,Adulto Mayor,Lorenzo Arenas,Intermodal Coronel,21.766021624397634
2027-05,5,Adulto Mayor,Lorenzo Arenas,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Lorenzo Arenas,Concepción Centro,0.0
2027-05,5,Adulto Mayor,UTFSM,Hualqui,24.944174796011467
2027-05,5,Adulto Mayor,UTFSM,La Leonera,13.241152210596011
2027-05,5,Adulto Mayor,UTFSM,Manquimávida,13.203675583115102
2027-05,5,Adulto Mayor,UTFSM,Pedro Medina,7.8093724163866725
2027-05,5,Adulto Mayor,UTFSM,Chiguayante,16.82404305236109
2027-05,5,Adulto Mayor,UTFSM,Concepción,62.80776664162647
2027-05,5,Adulto Mayor,UTFSM,Lorenzo Arenas,3.693999220125251
2027-05,5,Adulto Mayor,UTFSM,UTFSM,1.7117554018144097
2027-05,5,Adulto Mayor,UTFSM,Los Cóndores,4.364538095435334
2027-05,5,Adulto Mayor,UTFSM,Higueras,33.397570958750535
2027-05,5,Adulto Mayor,UTFSM,El Arenal,5.8345577592916085
2027-05,5,Adulto Mayor,UTFSM,Mercado,33.94957616351266
2027-05,5,Adulto Mayor,UTFSM,Juan Pablo II,9.589033515230126
2027-05,5,Adulto Mayor,UTFSM,Diagonal Biobío,9.198367965711247
2027-05,5,Adulto Mayor,UTFSM,Alborada,0.468860774578568
2027-05,5,Adulto Mayor,UTFSM,Costa Mar,9.343506111699254
2027-05,5,Adulto Mayor,UTFSM,El Parque,2.5216080014682847
2027-05,5,Adulto Mayor,UTFSM,Lomas Coloradas,16.67483657348986
2027-05,5,Adulto Mayor,UTFSM,C. Raúl Silva H.,26.614714642014153
2027-05,5,Adulto Mayor,UTFSM,Hito Galvarino,9.049413725356818
2027-05,5,Adulto Mayor,UTFSM,Los Canelos,28.714353952566114
2027-05,5,Adulto Mayor,UTFSM,Huinca,42.49319229329917
2027-05,5,Adulto Mayor,UTFSM,Cristo Redentor,31.050027951492968
2027-05,5,Adulto Mayor,UTFSM,Laguna Quiñenco,31.55682316705054
2027-05,5,Adulto Mayor,UTFSM,Intermodal Coronel,9.651351052726548
2027-05,5,Adulto Mayor,UTFSM,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,UTFSM,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Los Cóndores,Hualqui,50.03710303188161
2027-05,5,Adulto Mayor,Los Cóndores,La Leonera,13.44750381678895
2027-05,5,Adulto Mayor,Los Cóndores,Manquimávida,35.76866669813547
2027-05,5,Adulto Mayor,Los Cóndores,Pedro Medina,20.288853208912172
2027-05,5,Adulto Mayor,Los Cóndores,Chiguayante,51.55099316399749
2027-05,5,Adulto Mayor,Los Cóndores,Concepción,394.2528231810168
2027-05,5,Adulto Mayor,Los Cóndores,Lorenzo Arenas,24.310520433750703
2027-05,5,Adulto Mayor,Los Cóndores,UTFSM,14.233425147836941
2027-05,5,Adulto Mayor,Los Cóndores,Los Cóndores,4.56547023817786
2027-05,5,Adulto Mayor,Los Cóndores,Higueras,5.623831026390107
2027-05,5,Adulto Mayor,Los Cóndores,El Arenal,11.775969547377459
2027-05,5,Adulto Mayor,Los Cóndores,Mercado,27.566777079980536
2027-05,5,Adulto Mayor,Los Cóndores,Juan Pablo II,35.0959156825681
2027-05,5,Adulto Mayor,Los Cóndores,Diagonal Biobío,11.801275907265325
2027-05,5,Adulto Mayor,Los Cóndores,Alborada,10.468279931269697
2027-05,5,Adulto Mayor,Los Cóndores,Costa Mar,35.1967991445242
2027-05,5,Adulto Mayor,Los Cóndores,El Parque,12.432744060409103
2027-05,5,Adulto Mayor,Los Cóndores,Lomas Coloradas,54.69881134528601
2027-05,5,Adulto Mayor,Los Cóndores,C. Raúl Silva H.,23.502641258581324
2027-05,5,Adulto Mayor,Los Cóndores,Hito Galvarino,37.02980830194725
2027-05,5,Adulto Mayor,Los Cóndores,Los Canelos,45.445073000021914
2027-05,5,Adulto Mayor,Los Cóndores,Huinca,37.36717942242904
2027-05,5,Adulto Mayor,Los Cóndores,Cristo Redentor,26.747121809679257
2027-05,5,Adulto Mayor,Los Cóndores,Laguna Quiñenco,31.09172168314981
2027-05,5,Adulto Mayor,Los Cóndores,Intermodal Coronel,46.50207464013723
2027-05,5,Adulto Mayor,Los Cóndores,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Los Cóndores,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Higueras,Hualqui,16.06765591837065
2027-05,5,Adulto Mayor,Higueras,La Leonera,32.2030497741833
2027-05,5,Adulto Mayor,Higueras,Manquimávida,37.05266669090282
2027-05,5,Adulto Mayor,Higueras,Pedro Medina,39.82005094160114
2027-05,5,Adulto Mayor,Higueras,Chiguayante,18.905234399672068
2027-05,5,Adulto Mayor,Higueras,Concepción,208.41747036215116
2027-05,5,Adulto Mayor,Higueras,Lorenzo Arenas,15.197784138306833
2027-05,5,Adulto Mayor,Higueras,UTFSM,13.037810461891008
2027-05,5,Adulto Mayor,Higueras,Los Cóndores,16.5511555909361
2027-05,5,Adulto Mayor,Higueras,Higueras,4.087551862063731
2027-05,5,Adulto Mayor,Higueras,El Arenal,20.776456220925738
2027-05,5,Adulto Mayor,Higueras,Mercado,58.859006974533635
2027-05,5,Adulto Mayor,Higueras,Juan Pablo II,29.622414229562118
2027-05,5,Adulto Mayor,Higueras,Diagonal Biobío,10.706020280364429
2027-05,5,Adulto Mayor,Higueras,Alborada,6.4511018138515075
2027-05,5,Adulto Mayor,Higueras,Costa Mar,25.370820238576737
2027-05,5,Adulto Mayor,Higueras,El Parque,11.517675656145398
2027-05,5,Adulto Mayor,Higueras,Lomas Coloradas,39.16303657955288
2027-05,5,Adulto Mayor,Higueras,C. Raúl Silva H.,13.523804505200385
2027-05,5,Adulto Mayor,Higueras,Hito Galvarino,8.268437742443334
2027-05,5,Adulto Mayor,Higueras,Los Canelos,43.813101014180134
2027-05,5,Adulto Mayor,Higueras,Huinca,25.020157528354172
2027-05,5,Adulto Mayor,Higueras,Cristo Redentor,48.928905092923465
2027-05,5,Adulto Mayor,Higueras,Laguna Quiñenco,46.97562893357523
2027-05,5,Adulto Mayor,Higueras,Intermodal Coronel,47.66155686775418
2027-05,5,Adulto Mayor,Higueras,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Higueras,Concepción Centro,0.0
2027-05,5,Adulto Mayor,El Arenal,Hualqui,10.64741243744338
2027-05,5,Adulto Mayor,El Arenal,La Leonera,11.768986480969954
2027-05,5,Adulto Mayor,El Arenal,Manquimávida,9.891057574691215
2027-05,5,Adulto Mayor,El Arenal,Pedro Medina,7.1750721297846365
2027-05,5,Adulto Mayor,El Arenal,Chiguayante,20.88017802748211
2027-05,5,Adulto Mayor,El Arenal,Concepción,156.348791614287
2027-05,5,Adulto Mayor,El Arenal,Lorenzo Arenas,18.940654755124804
2027-05,5,Adulto Mayor,El Arenal,UTFSM,12.16105612153713
2027-05,5,Adulto Mayor,El Arenal,Los Cóndores,8.332135087584854
2027-05,5,Adulto Mayor,El Arenal,Higueras,21.03958424010973
2027-05,5,Adulto Mayor,El Arenal,El Arenal,1.9625165272671434
2027-05,5,Adulto Mayor,El Arenal,Mercado,9.366561955839988
2027-05,5,Adulto Mayor,El Arenal,Juan Pablo II,24.33423403323733
2027-05,5,Adulto Mayor,El Arenal,Diagonal Biobío,8.29653206378088
2027-05,5,Adulto Mayor,El Arenal,Alborada,0.49338846302583694
2027-05,5,Adulto Mayor,El Arenal,Costa Mar,15.31078609228036
2027-05,5,Adulto Mayor,El Arenal,El Parque,26.862983437252886
2027-05,5,Adulto Mayor,El Arenal,Lomas Coloradas,11.986176702992337
2027-05,5,Adulto Mayor,El Arenal,C. Raúl Silva H.,7.977620265270357
2027-05,5,Adulto Mayor,El Arenal,Hito Galvarino,6.206997274564216
2027-05,5,Adulto Mayor,El Arenal,Los Canelos,15.081392347479449
2027-05,5,Adulto Mayor,El Arenal,Huinca,9.41684849816899
2027-05,5,Adulto Mayor,El Arenal,Cristo Redentor,25.26303860620621
2027-05,5,Adulto Mayor,El Arenal,Laguna Quiñenco,16.03936084365501
2027-05,5,Adulto Mayor,El Arenal,Intermodal Coronel,15.814004216570183
2027-05,5,Adulto Mayor,El Arenal,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,El Arenal,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Mercado,Hualqui,27.315872021572268
2027-05,5,Adulto Mayor,Mercado,La Leonera,51.51115341819076
2027-05,5,Adulto Mayor,Mercado,Manquimávida,38.24857791308332
2027-05,5,Adulto Mayor,Mercado,Pedro Medina,29.122890399988243
2027-05,5,Adulto Mayor,Mercado,Chiguayante,24.878297785603287
2027-05,5,Adulto Mayor,Mercado,Concepción,163.03232529991948
2027-05,5,Adulto Mayor,Mercado,Lorenzo Arenas,34.007420462987334
2027-05,5,Adulto Mayor,Mercado,UTFSM,26.372187540055855
2027-05,5,Adulto Mayor,Mercado,Los Cóndores,30.282755881886946
2027-05,5,Adulto Mayor,Mercado,Higueras,60.65171688981093
2027-05,5,Adulto Mayor,Mercado,El Arenal,8.644736734153078
2027-05,5,Adulto Mayor,Mercado,Mercado,3.3519122068477003
2027-05,5,Adulto Mayor,Mercado,Juan Pablo II,29.692127102675876
2027-05,5,Adulto Mayor,Mercado,Diagonal Biobío,11.513393777954288
2027-05,5,Adulto Mayor,Mercado,Alborada,2.87141160243453
2027-05,5,Adulto Mayor,Mercado,Costa Mar,31.005094981278823
2027-05,5,Adulto Mayor,Mercado,El Parque,4.060941722066258
2027-05,5,Adulto Mayor,Mercado,Lomas Coloradas,15.798935426159732
2027-05,5,Adulto Mayor,Mercado,C. Raúl Silva H.,28.267122088125763
2027-05,5,Adulto Mayor,Mercado,Hito Galvarino,11.513999771120094
2027-05,5,Adulto Mayor,Mercado,Los Canelos,74.45086940525863
2027-05,5,Adulto Mayor,Mercado,Huinca,17.569323096804954
2027-05,5,Adulto Mayor,Mercado,Cristo Redentor,47.15628177071791
2027-05,5,Adulto Mayor,Mercado,Laguna Quiñenco,16.091846591625615
2027-05,5,Adulto Mayor,Mercado,Intermodal Coronel,51.114218957393504
2027-05,5,Adulto Mayor,Mercado,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Mercado,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Juan Pablo II,Hualqui,29.005331266146104
2027-05,5,Adulto Mayor,Juan Pablo II,La Leonera,25.958844207047804
2027-05,5,Adulto Mayor,Juan Pablo II,Manquimávida,40.81556311816337
2027-05,5,Adulto Mayor,Juan Pablo II,Pedro Medina,7.490150656811941
2027-05,5,Adulto Mayor,Juan Pablo II,Chiguayante,22.166509716417888
2027-05,5,Adulto Mayor,Juan Pablo II,Concepción,294.0001588283589
2027-05,5,Adulto Mayor,Juan Pablo II,Lorenzo Arenas,4.342475141718623
2027-05,5,Adulto Mayor,Juan Pablo II,UTFSM,8.484816933998891
2027-05,5,Adulto Mayor,Juan Pablo II,Los Cóndores,14.762789998350444
2027-05,5,Adulto Mayor,Juan Pablo II,Higueras,25.81366499474645
2027-05,5,Adulto Mayor,Juan Pablo II,El Arenal,14.741380188957928
2027-05,5,Adulto Mayor,Juan Pablo II,Mercado,23.605005294262327
2027-05,5,Adulto Mayor,Juan Pablo II,Juan Pablo II,7.046299180460592
2027-05,5,Adulto Mayor,Juan Pablo II,Diagonal Biobío,51.79856101493245
2027-05,5,Adulto Mayor,Juan Pablo II,Alborada,20.100636015024467
2027-05,5,Adulto Mayor,Juan Pablo II,Costa Mar,147.6029734297078
2027-05,5,Adulto Mayor,Juan Pablo II,El Parque,42.9599750104815
2027-05,5,Adulto Mayor,Juan Pablo II,Lomas Coloradas,263.6446372243856
2027-05,5,Adulto Mayor,Juan Pablo II,C. Raúl Silva H.,235.5356725436569
2027-05,5,Adulto Mayor,Juan Pablo II,Hito Galvarino,156.81033115429616
2027-05,5,Adulto Mayor,Juan Pablo II,Los Canelos,384.1808490094841
2027-05,5,Adulto Mayor,Juan Pablo II,Huinca,185.34632310521104
2027-05,5,Adulto Mayor,Juan Pablo II,Cristo Redentor,319.2566932834251
2027-05,5,Adulto Mayor,Juan Pablo II,Laguna Quiñenco,217.28101751221456
2027-05,5,Adulto Mayor,Juan Pablo II,Intermodal Coronel,228.17658884973994
2027-05,5,Adulto Mayor,Juan Pablo II,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Juan Pablo II,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Diagonal Biobío,Hualqui,4.557646224152808
2027-05,5,Adulto Mayor,Diagonal Biobío,La Leonera,20.3262624152672
2027-05,5,Adulto Mayor,Diagonal Biobío,Manquimávida,9.535631935452143
2027-05,5,Adulto Mayor,Diagonal Biobío,Pedro Medina,6.11384514963413
2027-05,5,Adulto Mayor,Diagonal Biobío,Chiguayante,10.98522952174726
2027-05,5,Adulto Mayor,Diagonal Biobío,Concepción,236.70897918952414
2027-05,5,Adulto Mayor,Diagonal Biobío,Lorenzo Arenas,2.58319027737456
2027-05,5,Adulto Mayor,Diagonal Biobío,UTFSM,11.82488091656324
2027-05,5,Adulto Mayor,Diagonal Biobío,Los Cóndores,9.714422361204125
2027-05,5,Adulto Mayor,Diagonal Biobío,Higueras,9.09037321716072
2027-05,5,Adulto Mayor,Diagonal Biobío,El Arenal,4.125203780596779
2027-05,5,Adulto Mayor,Diagonal Biobío,Mercado,7.043987973663032
2027-05,5,Adulto Mayor,Diagonal Biobío,Juan Pablo II,56.02707434389471
2027-05,5,Adulto Mayor,Diagonal Biobío,Diagonal Biobío,8.182116623580383
2027-05,5,Adulto Mayor,Diagonal Biobío,Alborada,51.96475398548859
2027-05,5,Adulto Mayor,Diagonal Biobío,Costa Mar,112.2864911450322
2027-05,5,Adulto Mayor,Diagonal Biobío,El Parque,64.11112800305216
2027-05,5,Adulto Mayor,Diagonal Biobío,Lomas Coloradas,169.5519803972602
2027-05,5,Adulto Mayor,Diagonal Biobío,C. Raúl Silva H.,144.59969904144893
2027-05,5,Adulto Mayor,Diagonal Biobío,Hito Galvarino,86.26854476196999
2027-05,5,Adulto Mayor,Diagonal Biobío,Los Canelos,248.22542253594503
2027-05,5,Adulto Mayor,Diagonal Biobío,Huinca,168.20671949568552
2027-05,5,Adulto Mayor,Diagonal Biobío,Cristo Redentor,215.99938292896053
2027-05,5,Adulto Mayor,Diagonal Biobío,Laguna Quiñenco,209.61166775002044
2027-05,5,Adulto Mayor,Diagonal Biobío,Intermodal Coronel,186.11039683556763
2027-05,5,Adulto Mayor,Diagonal Biobío,Pasajero Lota,0.0
2027-05,5,Adulto Mayor,Diagonal Biobío,Concepción Centro,0.0
2027-05,5,Adulto Mayor,Alborada,Hualqui,2.2070587313358474
2027-05,5,Adulto Mayor,Alborada,La Leonera,2.6956097296434542
2027-05,5,Adulto Mayor,Alborada,Manquimávida,0.9212187375909094
2027-05,5,Adulto Mayor,Alborada,Pedro Medina,0.637661308339347
