periodo,mes,tipo_pasajero,origen,destino,ingresos_proyectados
2027-11,11,Estudiante,Chiguayante,Intermodal Coronel,13127.593244093268
2027-11,11,Estudiante,Chiguayante,Pasajero Lota,0.0
2027-11,11,Estudiante,Chiguayante,Concepción Centro,0.0
2027-11,11,Estudiante,Concepción,Hualqui,313718.81738236756
2027-11,11,Estudiante,Concepción,La Leonera,96824.8005935513
2027-11,11,Estudiante,Concepción,Manquimávida,97044.40870254042
2027-11,11,Estudiante,Concepción,Pedro Medina,60361.64734724951
2027-11,11,Estudiante,Concepción,Chiguayante,74101.65532949906
2027-11,11,Estudiante,Concepción,Concepción,450306.8058723102
2027-11,11,Estudiante,Concepción,Lorenzo Arenas,19417.9475817772
2027-11,11,Estudiante,Concepción,UTFSM,123162.31693408902
2027-11,11,Estudiante,Concepción,Los Cóndores,71238.82431768134
2027-11,11,Estudiante,Concepción,Higueras,71597.26613416833
2027-11,11,Estudiante,Concepción,El Arenal,45434.168077342256
2027-11,11,Estudiante,Concepción,Mercado,45672.864919119325
2027-11,11,Estudiante,Concepción,Juan Pablo II,227608.88296557867
2027-11,11,Estudiante,Concepción,Diagonal Biobío,271544.9853804612
2027-11,11,Estudiante,Concepción,Alborada,134767.93714447846
2027-11,11,Estudiante,Concepción,Costa Mar,775162.5474884603
2027-11,11,Estudiante,Concepción,El Parque,241215.97568982645
2027-11,11,Estudiante,Concepción,Lomas Coloradas,1692245.317654313
2027-11,11,Estudiante,Concepción,C. Raúl Silva H.,1243630.6975312326
2027-11,11,Estudiante,Concepción,Hito Galvarino,1307323.897607966
2027-11,11,Estudiante,Concepción,Los Canelos,3461815.2724215244
2027-11,11,Estudiante,Concepción,Huinca,2064590.08826673
2027-11,11,Estudiante,Concepción,Cristo Redentor,3278395.8601926956
2027-11,11,Estudiante,Concepción,Laguna Quiñenco,2867315.0723354295
2027-11,11,Estudiante,Concepción,Intermodal Coronel,3227499.074999068
2027-11,11,Estudiante,Concepción,Pasajero Lota,0.0
2027-11,11,Estudiante,Concepción,Concepción Centro,0.0
2027-11,11,Estudiante,Lorenzo Arenas,Hualqui,6568.03037357154
2027-11,11,Estudiante,Lorenzo Arenas,La Leonera,5665.455248905466
2027-11,11,Estudiante,Lorenzo Arenas,Manquimávida,3986.541056789364
2027-11,11,Estudiante,Lorenzo Arenas,Pedro Medina,6730.724893679385
2027-11,11,Estudiante,Lorenzo Arenas,Chiguayante,3623.756116869108
2027-11,11,Estudiante,Lorenzo Arenas,Concepción,18210.18138238704
2027-11,11,Estudiante,Lorenzo Arenas,Lorenzo Arenas,705.8392369536338
2027-11,11,Estudiante,Lorenzo Arenas,UTFSM,8806.59554928462
2027-11,11,Estudiante,Lorenzo Arenas,Los Cóndores,4763.0557356651
2027-11,11,Estudiante,Lorenzo Arenas,Higueras,11699.080946789009
2027-11,11,Estudiante,Lorenzo Arenas,El Arenal,4410.880653996484
2027-11,11,Estudiante,Lorenzo Arenas,Mercado,6440.936887173163
2027-11,11,Estudiante,Lorenzo Arenas,Juan Pablo II,1300.9121930728911
2027-11,11,Estudiante,Lorenzo Arenas,Diagonal Biobío,3861.777277197
2027-11,11,Estudiante,Lorenzo Arenas,Alborada,1428.5738882080568
2027-11,11,Estudiante,Lorenzo Arenas,Costa Mar,5702.515719244357
2027-11,11,Estudiante,Lorenzo Arenas,El Parque,1436.5147374111518
2027-11,11,Estudiante,Lorenzo Arenas,Lomas Coloradas,6776.1617571145725
2027-11,11,Estudiante,Lorenzo Arenas,C. Raúl Silva H.,3811.86381847232
2027-11,11,Estudiante,Lorenzo Arenas,Hito Galvarino,5542.596557652374
2027-11,11,Estudiante,Lorenzo Arenas,Los Canelos,9306.492825233987
2027-11,11,Estudiante,Lorenzo Arenas,Huinca,3892.9494379400335
2027-11,11,Estudiante,Lorenzo Arenas,Cristo Redentor,10104.400815372474
2027-11,11,Estudiante,Lorenzo Arenas,Laguna Quiñenco,12648.383842950778
2027-11,11,Estudiante,Lorenzo Arenas,Intermodal Coronel,8710.912535743575
2027-11,11,Estudiante,Lorenzo Arenas,Pasajero Lota,0.0
2027-11,11,Estudiante,Lorenzo Arenas,Concepción Centro,0.0
2027-11,11,Estudiante,UTFSM,Hualqui,30909.250887981878
2027-11,11,Estudiante,UTFSM,La Leonera,42051.04780812889
2027-11,11,Estudiante,UTFSM,Manquimávida,25641.310033916183
2027-11,11,Estudiante,UTFSM,Pedro Medina,21622.172736762026
2027-11,11,Estudiante,UTFSM,Chiguayante,36289.330571321305
2027-11,11,Estudiante,UTFSM,Concepción,115823.44850939878
2027-11,11,Estudiante,UTFSM,Lorenzo Arenas,10675.119195720612
2027-11,11,Estudiante,UTFSM,UTFSM,3557.618950035611
2027-11,11,Estudiante,UTFSM,Los Cóndores,8863.061673578852
2027-11,11,Estudiante,UTFSM,Higueras,13192.99461363725
2027-11,11,Estudiante,UTFSM,El Arenal,6735.479482057128
2027-11,11,Estudiante,UTFSM,Mercado,10600.805090798109
2027-11,11,Estudiante,UTFSM,Juan Pablo II,9593.607134382986
2027-11,11,Estudiante,UTFSM,Diagonal Biobío,18103.633584654664
2027-11,11,Estudiante,UTFSM,Alborada,5866.010016238499
2027-11,11,Estudiante,UTFSM,Costa Mar,28785.575169664655
2027-11,11,Estudiante,UTFSM,El Parque,6664.2985856243
2027-11,11,Estudiante,UTFSM,Lomas Coloradas,27365.207879092883
2027-11,11,Estudiante,UTFSM,C. Raúl Silva H.,21992.134405027664
2027-11,11,Estudiante,UTFSM,Hito Galvarino,27535.4534897587
2027-11,11,Estudiante,UTFSM,Los Canelos,55331.53916544254
2027-11,11,Estudiante,UTFSM,Huinca,36522.439966313825
2027-11,11,Estudiante,UTFSM,Cristo Redentor,86463.38656823857
2027-11,11,Estudiante,UTFSM,Laguna Quiñenco,71330.90457625606
2027-11,11,Estudiante,UTFSM,Intermodal Coronel,63217.95532336764
2027-11,11,Estudiante,UTFSM,Pasajero Lota,0.0
2027-11,11,Estudiante,UTFSM,Concepción Centro,0.0
2027-11,11,Estudiante,Los Cóndores,Hualqui,7755.305764540759
2027-11,11,Estudiante,Los Cóndores,La Leonera,5824.159900499824
2027-11,11,Estudiante,Los Cóndores,Manquimávida,6900.8294514819145
2027-11,11,Estudiante,Los Cóndores,Pedro Medina,4129.785262773337
2027-11,11,Estudiante,Los Cóndores,Chiguayante,7546.972239306764
2027-11,11,Estudiante,Los Cóndores,Concepción,73166.60277735614
2027-11,11,Estudiante,Los Cóndores,Lorenzo Arenas,6539.318795622826
2027-11,11,Estudiante,Los Cóndores,UTFSM,12235.959035716824
2027-11,11,Estudiante,Los Cóndores,Los Cóndores,2169.6947460654956
2027-11,11,Estudiante,Los Cóndores,Higueras,2297.477761375551
2027-11,11,Estudiante,Los Cóndores,El Arenal,662.224745965334
2027-11,11,Estudiante,Los Cóndores,Mercado,3485.920734211309
2027-11,11,Estudiante,Los Cóndores,Juan Pablo II,4696.173478422292
2027-11,11,Estudiante,Los Cóndores,Diagonal Biobío,4740.461410175989
2027-11,11,Estudiante,Los Cóndores,Alborada,1302.5535083176467
2027-11,11,Estudiante,Los Cóndores,Costa Mar,11097.61622614858
2027-11,11,Estudiante,Los Cóndores,El Parque,4805.865138350421
2027-11,11,Estudiante,Los Cóndores,Lomas Coloradas,12056.990373308785
2027-11,11,Estudiante,Los Cóndores,C. Raúl Silva H.,10079.702452466212
2027-11,11,Estudiante,Los Cóndores,Hito Galvarino,9439.573559987537
2027-11,11,Estudiante,Los Cóndores,Los Canelos,19996.390348287918
2027-11,11,Estudiante,Los Cóndores,Huinca,10537.395584440901
2027-11,11,Estudiante,Los Cóndores,Cristo Redentor,10272.252674464
2027-11,11,Estudiante,Los Cóndores,Laguna Quiñenco,13161.35949239667
2027-11,11,Estudiante,Los Cóndores,Intermodal Coronel,18623.565054312174
2027-11,11,Estudiante,Los Cóndores,Pasajero Lota,0.0
2027-11,11,Estudiante,Los Cóndores,Concepción Centro,0.0
2027-11,11,Estudiante,Higueras,Hualqui,9675.055276692905
2027-11,11,Estudiante,Higueras,La Leonera,14774.587895316667
2027-11,11,Estudiante,Higueras,Manquimávida,6473.597131074131
2027-11,11,Estudiante,Higueras,Pedro Medina,10277.352719662615
2027-11,11,Estudiante,Higueras,Chiguayante,11183.114058920532
2027-11,11,Estudiante,Higueras,Concepción,74533.88044827616
2027-11,11,Estudiante,Higueras,Lorenzo Arenas,11028.614666380063
2027-11,11,Estudiante,Higueras,UTFSM,8812.01599557066
2027-11,11,Estudiante,Higueras,Los Cóndores,1070.3508347511656
2027-11,11,Estudiante,Higueras,Higueras,1657.140837889162
2027-11,11,Estudiante,Higueras,El Arenal,1734.7027160934522
2027-11,11,Estudiante,Higueras,Mercado,3262.127822944458
2027-11,11,Estudiante,Higueras,Juan Pablo II,9171.79811882766
2027-11,11,Estudiante,Higueras,Diagonal Biobío,4127.260161364256
2027-11,11,Estudiante,Higueras,Alborada,1144.5787622889497
2027-11,11,Estudiante,Higueras,Costa Mar,9381.141143418728
2027-11,11,Estudiante,Higueras,El Parque,1693.0890473909005
2027-11,11,Estudiante,Higueras,Lomas Coloradas,17728.414247622426
2027-11,11,Estudiante,Higueras,C. Raúl Silva H.,11607.95326764261
2027-11,11,Estudiante,Higueras,Hito Galvarino,8764.176806291116
2027-11,11,Estudiante,Higueras,Los Canelos,26646.85366442005
2027-11,11,Estudiante,Higueras,Huinca,10276.510544276258
2027-11,11,Estudiante,Higueras,Cristo Redentor,34882.87579729648
2027-11,11,Estudiante,Higueras,Laguna Quiñenco,19964.09834943082
2027-11,11,Estudiante,Higueras,Intermodal Coronel,31605.853886038767
2027-11,11,Estudiante,Higueras,Pasajero Lota,0.0
2027-11,11,Estudiante,Higueras,Concepción Centro,0.0
2027-11,11,Estudiante,El Arenal,Hualqui,4264.628304778668
2027-11,11,Estudiante,El Arenal,La Leonera,3016.841668717841
2027-11,11,Estudiante,El Arenal,Manquimávida,1859.216285969422
2027-11,11,Estudiante,El Arenal,Pedro Medina,4722.028645948009
2027-11,11,Estudiante,El Arenal,Chiguayante,1664.6733409301892
2027-11,11,Estudiante,El Arenal,Concepción,57478.17827131236
2027-11,11,Estudiante,El Arenal,Lorenzo Arenas,4677.628365005912
2027-11,11,Estudiante,El Arenal,UTFSM,16684.2083927812
2027-11,11,Estudiante,El Arenal,Los Cóndores,1059.8183595665168
2027-11,11,Estudiante,El Arenal,Higueras,1516.5758922314312
2027-11,11,Estudiante,El Arenal,El Arenal,296.4775187046275
2027-11,11,Estudiante,El Arenal,Mercado,541.4103892432493
2027-11,11,Estudiante,El Arenal,Juan Pablo II,1979.116162594147
2027-11,11,Estudiante,El Arenal,Diagonal Biobío,4540.662654718943
2027-11,11,Estudiante,El Arenal,Alborada,735.3816835977877
2027-11,11,Estudiante,El Arenal,Costa Mar,4291.899868870246
2027-11,11,Estudiante,El Arenal,El Parque,2359.8541678340575
2027-11,11,Estudiante,El Arenal,Lomas Coloradas,4297.763606615803
2027-11,11,Estudiante,El Arenal,C. Raúl Silva H.,3959.199482522148
2027-11,11,Estudiante,El Arenal,Hito Galvarino,4782.726032453113
2027-11,11,Estudiante,El Arenal,Los Canelos,5187.271730782391
2027-11,11,Estudiante,El Arenal,Huinca,2782.3072967100093
2027-11,11,Estudiante,El Arenal,Cristo Redentor,9954.063036673653
2027-11,11,Estudiante,El Arenal,Laguna Quiñenco,4238.786669712365
2027-11,11,Estudiante,El Arenal,Intermodal Coronel,7785.120731713809
2027-11,11,Estudiante,El Arenal,Pasajero Lota,0.0
2027-11,11,Estudiante,El Arenal,Concepción Centro,0.0
2027-11,11,Estudiante,Mercado,Hualqui,8049.657022784498
2027-11,11,Estudiante,Mercado,La Leonera,5202.58035223956
2027-11,11,Estudiante,Mercado,Manquimávida,5251.687024860472
2027-11,11,Estudiante,Mercado,Pedro Medina,2582.431807756748
2027-11,11,Estudiante,Mercado,Chiguayante,6727.229757062583
2027-11,11,Estudiante,Mercado,Concepción,55820.87982453719
2027-11,11,Estudiante,Mercado,Lorenzo Arenas,5446.088001015097
2027-11,11,Estudiante,Mercado,UTFSM,12686.840048703873
2027-11,11,Estudiante,Mercado,Los Cóndores,2390.4262794605565
2027-11,11,Estudiante,Mercado,Higueras,2659.285937060312
2027-11,11,Estudiante,Mercado,El Arenal,120.6094487496949
2027-11,11,Estudiante,Mercado,Mercado,1617.1736504674493
2027-11,11,Estudiante,Mercado,Juan Pablo II,3122.158815577128
2027-11,11,Estudiante,Mercado,Diagonal Biobío,1367.5856663435673
2027-11,11,Estudiante,Mercado,Alborada,757.1237185832737
2027-11,11,Estudiante,Mercado,Costa Mar,7111.095248226566
2027-11,11,Estudiante,Mercado,El Parque,854.6286216577729
2027-11,11,Estudiante,Mercado,Lomas Coloradas,7157.527350553776
2027-11,11,Estudiante,Mercado,C. Raúl Silva H.,3690.2683435885406
2027-11,11,Estudiante,Mercado,Hito Galvarino,7003.969138835909
2027-11,11,Estudiante,Mercado,Los Canelos,14245.593951697932
2027-11,11,Estudiante,Mercado,Huinca,5625.966958625059
2027-11,11,Estudiante,Mercado,Cristo Redentor,9843.351157458626
2027-11,11,Estudiante,Mercado,Laguna Quiñenco,7188.937260403135
2027-11,11,Estudiante,Mercado,Intermodal Coronel,10461.106006481295
2027-11,11,Estudiante,Mercado,Pasajero Lota,0.0
2027-11,11,Estudiante,Mercado,Concepción Centro,0.0
2027-11,11,Estudiante,Juan Pablo II,Hualqui,6173.376387254015
2027-11,11,Estudiante,Juan Pablo II,La Leonera,4071.022062620441
2027-11,11,Estudiante,Juan Pablo II,Manquimávida,4260.638857891955
2027-11,11,Estudiante,Juan Pablo II,Pedro Medina,3214.1302510576693
2027-11,11,Estudiante,Juan Pablo II,Chiguayante,4990.510063499922
2027-11,11,Estudiante,Juan Pablo II,Concepción,116215.26922229583
2027-11,11,Estudiante,Juan Pablo II,Lorenzo Arenas,1009.3686054125258
2027-11,11,Estudiante,Juan Pablo II,UTFSM,5835.787027812953
2027-11,11,Estudiante,Juan Pablo II,Los Cóndores,3942.81006364567
2027-11,11,Estudiante,Juan Pablo II,Higueras,7120.681534657975
2027-11,11,Estudiante,Juan Pablo II,El Arenal,1099.4586969088984
2027-11,11,Estudiante,Juan Pablo II,Mercado,1077.4148543547706
2027-11,11,Estudiante,Juan Pablo II,Juan Pablo II,6917.56156152711
2027-11,11,Estudiante,Juan Pablo II,Diagonal Biobío,11296.06852655463
2027-11,11,Estudiante,Juan Pablo II,Alborada,11733.948066329542
2027-11,11,Estudiante,Juan Pablo II,Costa Mar,67419.86730706831
2027-11,11,Estudiante,Juan Pablo II,El Parque,19509.587845795235
2027-11,11,Estudiante,Juan Pablo II,Lomas Coloradas,122645.13217201155
2027-11,11,Estudiante,Juan Pablo II,C. Raúl Silva H.,81647.15356935737
2027-11,11,Estudiante,Juan Pablo II,Hito Galvarino,50692.10059333367
2027-11,11,Estudiante,Juan Pablo II,Los Canelos,106155.92603591828
2027-11,11,Estudiante,Juan Pablo II,Huinca,71206.18341143413
2027-11,11,Estudiante,Juan Pablo II,Cristo Redentor,103512.34390934846
2027-11,11,Estudiante,Juan Pablo II,Laguna Quiñenco,78038.1003233707
2027-11,11,Estudiante,Juan Pablo II,Intermodal Coronel,100984.66710240743
2027-11,11,Estudiante,Juan Pablo II,Pasajero Lota,0.0
2027-11,11,Estudiante,Juan Pablo II,Concepción Centro,0.0
2027-11,11,Estudiante,Diagonal Biobío,Hualqui,7745.722960726054
2027-11,11,Estudiante,Diagonal Biobío,La Leonera,2828.336820450884
2027-11,11,Estudiante,Diagonal Biobío,Manquimávida,2411.684589169151
2027-11,11,Estudiante,Diagonal Biobío,Pedro Medina,2429.7149497237824
2027-11,11,Estudiante,Diagonal Biobío,Chiguayante,7317.635175741678
2027-11,11,Estudiante,Diagonal Biobío,Concepción,158749.46152349262
2027-11,11,Estudiante,Diagonal Biobío,Lorenzo Arenas,2761.13296043905
2027-11,11,Estudiante,Diagonal Biobío,UTFSM,22790.099579659334
2027-11,11,Estudiante,Diagonal Biobío,Los Cóndores,3562.7716969592866
2027-11,11,Estudiante,Diagonal Biobío,Higueras,5020.677881705458
2027-11,11,Estudiante,Diagonal Biobío,El Arenal,2439.9838391974654
2027-11,11,Estudiante,Diagonal Biobío,Mercado,725.0997923251919
2027-11,11,Estudiante,Diagonal Biobío,Juan Pablo II,8879.958519039159
2027-11,11,Estudiante,Diagonal Biobío,Diagonal Biobío,11194.410527520231
2027-11,11,Estudiante,Diagonal Biobío,Alborada,29660.701600601715
2027-11,11,Estudiante,Diagonal Biobío,Costa Mar,126179.2835612301
2027-11,11,Estudiante,Diagonal Biobío,El Parque,34039.54145638019
2027-11,11,Estudiante,Diagonal Biobío,Lomas Coloradas,161593.14132367208
2027-11,11,Estudiante,Diagonal Biobío,C. Raúl Silva H.,97553.66128503492
2027-11,11,Estudiante,Diagonal Biobío,Hito Galvarino,51117.45715875489
2027-11,11,Estudiante,Diagonal Biobío,Los Canelos,96273.40560511292
2027-11,11,Estudiante,Diagonal Biobío,Huinca,65134.36564363854
2027-11,11,Estudiante,Diagonal Biobío,Cristo Redentor,69130.3818256923
2027-11,11,Estudiante,Diagonal Biobío,Laguna Quiñenco,67439.57361533097
2027-11,11,Estudiante,Diagonal Biobío,Intermodal Coronel,77987.04838213016
2027-11,11,Estudiante,Diagonal Biobío,Pasajero Lota,0.0
2027-11,11,Estudiante,Diagonal Biobío,Concepción Centro,0.0
2027-11,11,Estudiante,Alborada,Hualqui,1452.224531180501
2027-11,11,Estudiante,Alborada,La Leonera,2231.985460461297
2027-11,11,Estudiante,Alborada,Manquimávida,1757.9830433279924
2027-11,11,Estudiante,Alborada,Pedro Medina,2198.280446192944
2027-11,11,Estudiante,Alborada,Chiguayante,854.1664977463442
2027-11,11,Estudiante,Alborada,Concepción,121479.3428083716
2027-11,11,Estudiante,Alborada,Lorenzo Arenas,1121.613533826266
2027-11,11,Estudiante,Alborada,UTFSM,6512.162927716137
2027-11,11,Estudiante,Alborada,Los Cóndores,1575.8902227426688
2027-11,11,Estudiante,Alborada,Higueras,1670.251056872469
2027-11,11,Estudiante,Alborada,El Arenal,848.4097464014412
2027-11,11,Estudiante,Alborada,Mercado,303.6312085725711
2027-11,11,Estudiante,Alborada,Juan Pablo II,15681.544165805772
2027-11,11,Estudiante,Alborada,Diagonal Biobío,27889.784516259882
2027-11,11,Estudiante,Alborada,Alborada,4046.3344319279117
2027-11,11,Estudiante,Alborada,Costa Mar,5698.165539455097
2027-11,11,Estudiante,Alborada,El Parque,5426.104456031565
2027-11,11,Estudiante,Alborada,Lomas Coloradas,27227.515762241823
2027-11,11,Estudiante,Alborada,C. Raúl Silva H.,21345.64429214253
2027-11,11,Estudiante,Alborada,Hito Galvarino,8798.309471889012
2027-11,11,Estudiante,Alborada,Los Canelos,27977.119442073523
2027-11,11,Estudiante,Alborada,Huinca,29146.39100498662
2027-11,11,Estudiante,Alborada,Cristo Redentor,17546.271762554607
2027-11,11,Estudiante,Alborada,Laguna Quiñenco,18986.51797575565
2027-11,11,Estudiante,Alborada,Intermodal Coronel,23150.460156143276
2027-11,11,Estudiante,Alborada,Pasajero Lota,0.0
2027-11,11,Estudiante,Alborada,Concepción Centro,0.0
2027-11,11,Estudiante,Costa Mar,Hualqui,13041.094210960768
2027-11,11,Estudiante,Costa Mar,La Leonera,13148.792790089203
2027-11,11,Estudiante,Costa Mar,Manquimávida,4758.223114167184
2027-11,11,Estudiante,Costa Mar,Pedro Medina,6463.145992320726
2027-11,11,Estudiante,Costa Mar,Chiguayante,10097.91691846166
2027-11,11,Estudiante,Costa Mar,Concepción,735702.6141116633
2027-11,11,Estudiante,Costa Mar,Lorenzo Arenas,11547.688851559045
2027-11,11,Estudiante,Costa Mar,UTFSM,38786.42831458223
2027-11,11,Estudiante,Costa Mar,Los Cóndores,11353.967730509537
2027-11,11,Estudiante,Costa Mar,Higueras,13444.232789217933
2027-11,11,Estudiante,Costa Mar,El Arenal,6361.892181896292
2027-11,11,Estudiante,Costa Mar,Mercado,6490.174662117107
2027-11,11,Estudiante,Costa Mar,Juan Pablo II,97059.26515236846
2027-11,11,Estudiante,Costa Mar,Diagonal Biobío,166062.30106983756
2027-11,11,Estudiante,Costa Mar,Alborada,6394.12368374304
2027-11,11,Estudiante,Costa Mar,Costa Mar,18707.275975515073
2027-11,11,Estudiante,Costa Mar,El Parque,17037.961452162162
2027-11,11,Estudiante,Costa Mar,Lomas Coloradas,131426.02101513417
2027-11,11,Estudiante,Costa Mar,C. Raúl Silva H.,81262.00399540384
2027-11,11,Estudiante,Costa Mar,Hito Galvarino,65224.06199760848
2027-11,11,Estudiante,Costa Mar,Los Canelos,241061.80115133862
2027-11,11,Estudiante,Costa Mar,Huinca,149098.0842113194
2027-11,11,Estudiante,Costa Mar,Cristo Redentor,219859.1439073722
2027-11,11,Estudiante,Costa Mar,Laguna Quiñenco,238691.98889499196
2027-11,11,Estudiante,Costa Mar,Intermodal Coronel,199759.2976789749
2027-11,11,Estudiante,Costa Mar,Pasajero Lota,0.0
2027-11,11,Estudiante,Costa Mar,Concepción Centro,0.0
2027-11,11,Estudiante,El Parque,Hualqui,3597.36025376653
2027-11,11,Estudiante,El Parque,La Leonera,5781.510628346138
2027-11,11,Estudiante,El Parque,Manquimávida,2007.8823357368212
2027-11,11,Estudiante,El Parque,Pedro Medina,5019.618557816656
2027-11,11,Estudiante,El Parque,Chiguayante,4001.982938170349
2027-11,11,Estudiante,El Parque,Concepción,263746.9452935971
2027-11,11,Estudiante,El Parque,Lorenzo Arenas,2216.1282043159013
2027-11,11,Estudiante,El Parque,UTFSM,7244.544229285407
2027-11,11,Estudiante,El Parque,Los Cóndores,4117.442665622255
2027-11,11,Estudiante,El Parque,Higueras,4678.658932629891
2027-11,11,Estudiante,El Parque,El Arenal,3870.954402757065
2027-11,11,Estudiante,El Parque,Mercado,2688.5141381035332
2027-11,11,Estudiante,El Parque,Juan Pablo II,37510.11211202165
2027-11,11,Estudiante,El Parque,Diagonal Biobío,57363.1195530146
2027-11,11,Estudiante,El Parque,Alborada,4778.656247446432
2027-11,11,Estudiante,El Parque,Costa Mar,13115.116747138827
2027-11,11,Estudiante,El Parque,El Parque,5144.814726866917
2027-11,11,Estudiante,El Parque,Lomas Coloradas,23421.724109547453
2027-11,11,Estudiante,El Parque,C. Raúl Silva H.,18667.393775958357
2027-11,11,Estudiante,El Parque,Hito Galvarino,14138.806857346844
2027-11,11,Estudiante,El Parque,Los Canelos,43165.57800694713
2027-11,11,Estudiante,El Parque,Huinca,23732.169225948506
2027-11,11,Estudiante,El Parque,Cristo Redentor,40160.426616720484
2027-11,11,Estudiante,El Parque,Laguna Quiñenco,41622.30829588832
2027-11,11,Estudiante,El Parque,Intermodal Coronel,31938.811267743407
2027-11,11,Estudiante,El Parque,Pasajero Lota,0.0
2027-11,11,Estudiante,El Parque,Concepción Centro,0.0
2027-11,11,Estudiante,Lomas Coloradas,Hualqui,8595.30377143602
2027-11,11,Estudiante,Lomas Coloradas,La Leonera,5044.11658638683
2027-11,11,Estudiante,Lomas Coloradas,Manquimávida,8138.807272830329
2027-11,11,Estudiante,Lomas Coloradas,Pedro Medina,3807.6159812651026
2027-11,11,Estudiante,Lomas Coloradas,Chiguayante,7295.5425926870175
2027-11,11,Estudiante,Lomas Coloradas,Concepción,1565944.063715034
2027-11,11,Estudiante,Lomas Coloradas,Lorenzo Arenas,9991.91724979842
2027-11,11,Estudiante,Lomas Coloradas,UTFSM,28528.033707735285
2027-11,11,Estudiante,Lomas Coloradas,Los Cóndores,14284.623690483513
2027-11,11,Estudiante,Lomas Coloradas,Higueras,21859.777348667947
2027-11,11,Estudiante,Lomas Coloradas,El Arenal,5592.58223375081
2027-11,11,Estudiante,Lomas Coloradas,Mercado,6159.503235613889
2027-11,11,Estudiante,Lomas Coloradas,Juan Pablo II,231539.5295872587
2027-11,11,Estudiante,Lomas Coloradas,Diagonal Biobío,243547.34989597014
2027-11,11,Estudiante,Lomas Coloradas,Alborada,24629.684405517706
2027-11,11,Estudiante,Lomas Coloradas,Costa Mar,103704.89671652557
2027-11,11,Estudiante,Lomas Coloradas,El Parque,20373.249236695592
2027-11,11,Estudiante,Lomas Coloradas,Lomas Coloradas,24983.76168740573
2027-11,11,Estudiante,Lomas Coloradas,C. Raúl Silva H.,59406.07913055925
2027-11,11,Estudiante,Lomas Coloradas,Hito Galvarino,40090.93599447313
2027-11,11,Estudiante,Lomas Coloradas,Los Canelos,122331.84671269538
2027-11,11,Estudiante,Lomas Coloradas,Huinca,76056.58157998114
2027-11,11,Estudiante,Lomas Coloradas,Cristo Redentor,88253.49019718535
2027-11,11,Estudiante,Lomas Coloradas,Laguna Quiñenco,85810.40905089992
2027-11,11,Estudiante,Lomas Coloradas,Intermodal Coronel,112830.5209165365
2027-11,11,Estudiante,Lomas Coloradas,Pasajero Lota,0.0
2027-11,11,Estudiante,Lomas Coloradas,Concepción Centro,0.0
2027-11,11,Estudiante,C. Raúl Silva H.,Hualqui,4421.412240497412
2027-11,11,Estudiante,C. Raúl Silva H.,La Leonera,4980.4432384052025
2027-11,11,Estudiante,C. Raúl Silva H.,Manquimávida,3056.884465534204
2027-11,11,Estudiante,C. Raúl Silva H.,Pedro Medina,2392.2909499504103
2027-11,11,Estudiante,C. Raúl Silva H.,Chiguayante,5307.599427237309
2027-11,11,Estudiante,C. Raúl Silva H.,Concepción,1170087.1831476178
2027-11,11,Estudiante,C. Raúl Silva H.,Lorenzo Arenas,8730.92716735468
2027-11,11,Estudiante,C. Raúl Silva H.,UTFSM,39658.03683863085
2027-11,11,Estudiante,C. Raúl Silva H.,Los Cóndores,11922.671090343252
2027-11,11,Estudiante,C. Raúl Silva H.,Higueras,14449.024430766976
2027-11,11,Estudiante,C. Raúl Silva H.,El Arenal,5811.700157466643
2027-11,11,Estudiante,C. Raúl Silva H.,Mercado,7294.410340658515
2027-11,11,Estudiante,C. Raúl Silva H.,Juan Pablo II,181423.95575316966
2027-11,11,Estudiante,C. Raúl Silva H.,Diagonal Biobío,172127.68427898528
2027-11,11,Estudiante,C. Raúl Silva H.,Alborada,14458.788258206767
2027-11,11,Estudiante,C. Raúl Silva H.,Costa Mar,63691.042602463654
2027-11,11,Estudiante,C. Raúl Silva H.,El Parque,16323.204007099024
2027-11,11,Estudiante,C. Raúl Silva H.,Lomas Coloradas,59370.955275614244
2027-11,11,Estudiante,C. Raúl Silva H.,C. Raúl Silva H.,13462.973040171337
2027-11,11,Estudiante,C. Raúl Silva H.,Hito Galvarino,22002.41227693962
2027-11,11,Estudiante,C. Raúl Silva H.,Los Canelos,100172.14701911017
2027-11,11,Estudiante,C. Raúl Silva H.,Huinca,48045.903345319246
2027-11,11,Estudiante,C. Raúl Silva H.,Cristo Redentor,54144.97996291896
2027-11,11,Estudiante,C. Raúl Silva H.,Laguna Quiñenco,51965.373410478605
2027-11,11,Estudiante,C. Raúl Silva H.,Intermodal Coronel,78968.18848101531
2027-11,11,Estudiante,C. Raúl Silva H.,Pasajero Lota,0.0
2027-11,11,Estudiante,C. Raúl Silva H.,Concepción Centro,0.0
2027-11,11,Estudiante,Hito Galvarino,Hualqui,4764.60335548403
2027-11,11,Estudiante,Hito Galvarino,La Leonera,3518.4717051225125
2027-11,11,Estudiante,Hito Galvarino,Manquimávida,4228.0469463789395
2027-11,11,Estudiante,Hito Galvarino,Pedro Medina,4906.506277395539
2027-11,11,Estudiante,Hito Galvarino,Chiguayante,4898.180109862885
2027-11,11,Estudiante,Hito Galvarino,Concepción,1182061.3312350812
2027-11,11,Estudiante,Hito Galvarino,Lorenzo Arenas,7988.285581789733
2027-11,11,Estudiante,Hito Galvarino,UTFSM,34225.46947601286
